window_id,log_id,segment_id,start_sample_in_segment,state_sample_count,history_start_timestamp_us,origin_timestamp_us,end_timestamp_us,history_span_s,cohort,mode,command_pattern,n_high_channels,drive_activity,drive_high,common_activity,common_high,differential_activity,differential_high,rudder_activity,rudder_high
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:175,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,175,51,171482905,171985514,172990857,0.502609,Sep7,Stabilized,sustained,1,0.316967194921533,True,0.07694054737180518,False,0.12504826418184561,False,0.06327521956561384,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:225,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,225,51,172488380,172990857,173986334,0.502477,Sep7,Stabilized,sustained,1,0.0,False,0.06861027756701753,False,1.1116633323816727,True,0.03703592093778051,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:275,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,275,51,173483726,173986334,174981771,0.5026079999999999,Sep7,Stabilized,lower_change,0,0.0,False,0.09394314039667141,False,0.18103326690075178,False,0.08985973554535721,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:325,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,325,51,174489290,174981771,175987118,0.492481,Sep7,Stabilized,lower_change,0,0.0,False,0.06439036478499632,False,0.4048267966149043,False,0.12992093044678704,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:375,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,375,51,175484545,175987118,176982587,0.5025729999999999,Sep7,Stabilized,mixed_change,1,0.12872875765675043,False,0.07615931747956428,False,0.25796335256456865,False,0.2321825777210799,True
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:425,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,425,51,176489882,176982587,177987960,0.492705,Sep7,Stabilized,lower_change,0,0.008536178392938774,False,0.07511906789153881,False,0.1904009357224734,False,0.08156496634767889,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:475,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,475,51,177485267,177987960,178983388,0.502693,Sep7,Stabilized,lower_change,0,0.0,False,0.14455963072943312,False,0.1543857801088482,False,0.11689792725575963,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:525,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,525,51,178481059,178983388,179988718,0.502329,Sep7,Stabilized,sustained,1,0.00992894122603128,False,0.15470951327618948,False,0.3747870814137299,False,0.2503929257716573,True
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:575,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,575,51,179486155,179988718,180984243,0.502563,Sep7,Stabilized,lower_change,0,0.061381720149849286,False,0.11829484262867399,False,0.21427906210090472,False,0.06293464342181355,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:625,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,625,51,180481610,180984243,181989528,0.502633,Sep7,Stabilized,lower_change,0,0.007465116395336931,False,0.08602085629860431,False,0.2383257642814962,False,0.10316809834299154,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:675,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,675,51,181486908,181989528,182985015,0.50262,Sep7,Stabilized,lower_change,0,0.08769124366256188,False,0.17371567608666721,False,0.27866868291646996,False,0.07089565825584647,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:725,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,725,51,182482653,182985015,183980531,0.502362,Sep7,Stabilized,sustained,2,0.0,False,0.40337582759971813,True,0.5829305349711525,True,0.03061293587444167,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:775,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,775,51,183487699,183980531,184985807,0.492832,Sep7,Stabilized,lower_change,0,0.010955142664440334,False,0.08974858513331645,False,0.37109333949562984,False,0.07873347768162683,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:825,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,825,51,184483228,184985807,185981262,0.502579,Sep7,Stabilized,sustained,2,0.017072356785877547,False,0.3487656332274794,True,0.7653952784454017,True,0.12442856121240459,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:875,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,875,51,185488502,185981262,186986611,0.49276,Sep7,Stabilized,lower_change,0,0.01908747515467601,False,0.1432574072187336,False,0.2437962327756695,False,0.08070691450196543,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:925,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,925,51,186484264,186986611,187982075,0.502347,Sep7,Stabilized,lower_change,0,0.22179843938060842,False,0.14994806724037488,False,0.18287129365243124,False,0.1967543308312698,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:975,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,975,51,187479434,187982075,188987416,0.502641,Sep7,Stabilized,sustained,2,0.0046296686538658234,False,0.08215330346876311,False,0.6131116508554557,True,0.35022315427080936,True
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1025,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,1025,51,188484837,188987416,189982873,0.502579,Sep7,Stabilized,sustained,1,0.004140654723906093,False,0.11189209376181682,False,0.366378078338416,False,0.42467498098133066,True
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1075,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,1075,51,189490143,189982873,190988201,0.49273,Sep7,Stabilized,sustained,1,0.0,False,0.1630331646317448,False,0.32596395599760825,False,0.48568800290580033,True
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1125,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,1125,51,190485897,190988201,191983693,0.502304,Sep7,Stabilized,sustained,3,0.009258785434009646,False,0.20758778089550234,True,0.6553495512895707,True,0.24615536775649138,True
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1175,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,1175,51,191481046,191983693,192989063,0.502647,Sep7,Stabilized,mixed_change,2,0.006547340199590638,False,0.23348539904332571,True,0.5878601672771334,True,0.10382830403941894,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1225,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,1225,51,192486431,192989063,193984486,0.502632,Sep7,Stabilized,sustained,2,0.09394477952811313,False,0.17679912824214028,False,0.5167152765342184,True,0.2275039501045778,True
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1275,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,1275,51,193481848,193984486,194979967,0.502638,Sep7,Stabilized,sustained,2,0.022585136854589856,False,0.06815054357691915,False,0.8931224313922747,True,0.3363396612369544,True
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1325,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,1325,51,194487392,194979967,195985337,0.492575,Sep7,Stabilized,sustained,1,0.3513446170633539,True,0.0720858668265567,False,0.17174124288370496,False,0.09046140916882914,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1375,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,1375,51,195482637,195985337,196990613,0.5026999999999999,Sep7,Stabilized,lower_change,0,0.004140778126621831,False,0.11500514772678433,False,0.3523395610536863,False,0.1311678163926441,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1425,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,1425,51,196488013,196990613,197986110,0.5025999999999999,Sep7,Stabilized,sustained,1,0.005855770067652219,False,0.14107855938878636,False,0.5260869659101476,True,0.10822478519323243,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1475,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,1475,51,197483485,197986110,198981592,0.502625,Sep7,Stabilized,lower_change,0,0.005477897825117123,False,0.09878568940198762,False,0.43375188629946954,False,0.07556919833581106,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1525,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,1525,51,198489028,198981592,199986863,0.492564,Sep7,Stabilized,sustained,2,0.005071245637307343,False,0.08025277368494435,False,0.9962994012490682,True,0.35048256947315987,True
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1575,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,1575,51,199484254,199986863,200982358,0.502609,Sep7,Stabilized,mixed_change,2,0.08047793774949356,False,0.0723216188843014,False,0.5024317162952359,True,0.4087203228797801,True
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1625,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,1625,51,200489614,200982358,201987699,0.4927439999999999,Sep7,Stabilized,lower_change,0,0.0,False,0.07479654040673077,False,0.2163946235562714,False,0.2010273214795608,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1675,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,1675,51,201485018,201987699,202983122,0.5026809999999999,Sep7,Stabilized,sustained,3,0.02793024311008706,False,0.22503149295236288,True,1.2673719759070405,True,0.6744117427916597,True
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1725,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,1725,51,202480761,202983122,203988447,0.502361,Sep7,Stabilized,sustained,2,0.11062376932300977,False,0.06917510406364769,False,0.7100432431618172,True,0.38415231580597226,True
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1775,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,1775,51,203485824,203988447,204983933,0.5026229999999999,Sep7,Stabilized,lower_change,0,0.03401952069124799,False,0.1128127855192487,False,0.24604860704488835,False,0.07965710055093907,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1825,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,1825,51,204491272,204983933,205989289,0.4926609999999999,Sep7,Stabilized,lower_change,0,0.014929342921035602,False,0.1445808238849822,False,0.2359943349751878,False,0.046145169763341015,False
validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:6:1875,2026.9.7/log_28_2026-9-7-06-44-02.ulg,6,1875,51,205486667,205989289,206984740,0.502622,Sep7,Stabilized,lower_change,0,0.18627430369604725,False,0.16573130943872835,False,0.4212360748877242,False,0.05389215592229733,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:25,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0,25,51,47863165,48362242,49360157,0.499077,Sep7,Stabilized,sustained,3,0.22504099447092563,False,0.29679321112423906,True,0.9202188359467232,True,1.1400042740078773,True
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:75,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0,75,51,48861110,49360157,50358101,0.4990469999999999,Sep7,Stabilized,sustained,3,0.31239718979550946,True,0.13199617619411624,False,1.5544546801514545,True,1.3564531591429572,True
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:125,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0,125,51,49859087,50358101,51356025,0.4990139999999999,Sep7,Stabilized,sustained,1,0.15629487637215378,False,0.0672172170488756,False,0.36843242689522215,False,0.3493179941672181,True
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:175,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0,175,51,50856997,51356025,52364116,0.4990279999999999,Sep7,Stabilized,lower_change,0,0.0160371647247463,False,0.10004510459995437,False,0.1626315417979262,False,0.0671625607805989,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:225,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0,225,51,51855061,52364116,53361891,0.5090549999999999,Sep7,Stabilized,lower_change,0,0.009487431849488071,False,0.09517973277006707,False,0.25380246100282244,False,0.07809801694485308,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:275,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0,275,51,52862877,53361891,54359808,0.4990139999999999,Sep7,Stabilized,lower_change,0,0.0020703273619530464,False,0.04701461360400665,False,0.2438997999254716,False,0.051605920214052595,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:325,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0,325,51,53860793,54359808,55357800,0.499015,Sep7,Stabilized,mixed_change,2,0.009487431849488071,False,0.06855958844433313,False,0.5102064787793863,True,0.23931504314061863,True
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:375,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0,375,51,54858777,55357800,56355733,0.499023,Sep7,Stabilized,lower_change,0,0.007464671460517801,False,0.06185634937383058,False,0.2420092908140858,False,0.16132183587484059,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:425,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0,425,51,55856739,56355733,57363749,0.498994,Sep7,Stabilized,lower_change,0,0.007464671460517801,False,0.06320114467922182,False,0.4001095943390012,False,0.07105117651161143,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:475,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0,475,51,56864657,57363749,58361594,0.499092,Sep7,Stabilized,mixed_change,1,0.023786766019068643,False,0.3940909498219987,True,0.2600275694823793,False,0.11988368235092359,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:525,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0,525,51,57862621,58361594,59359582,0.498973,Sep7,Stabilized,lower_change,0,0.014639425169130546,False,0.09054623934933534,False,0.17576777624702195,False,0.06867292671858574,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:575,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0,575,51,58860497,59359582,60357491,0.499085,Sep7,Stabilized,lower_change,0,0.0020703273619530464,False,0.11102137323867727,False,0.23084637788020235,False,0.03770733508822411,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:625,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0,625,51,59858457,60357491,61365565,0.499034,Sep7,Stabilized,sustained,1,0.0029278850338261097,False,0.1611496208503532,False,1.1811906947680486,True,0.03949871511142924,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:675,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0,675,51,60866372,61365565,62363498,0.499193,Sep7,Stabilized,lower_change,0,0.006866499052804569,False,0.07365158197741467,False,0.44476293412137113,False,0.21162604744747246,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:725,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0,725,51,61854548,62363498,63361334,0.50895,Sep7,Stabilized,lower_change,0,0.007171824358405433,False,0.062342822209233206,False,0.32800700756818857,False,0.12259053528700466,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:775,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0,775,51,62862272,63361334,64359278,0.4990619999999999,Sep7,Stabilized,lower_change,0,0.0077464556668918215,False,0.11701682838348999,False,0.3208542295747987,False,0.15596673184323168,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:0:825,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0,825,51,63860221,64359278,65357242,0.499057,Sep7,Stabilized,lower_change,0,0.006866499052804569,False,0.09019154830523435,False,0.2719228373345352,False,0.03932441566072499,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:1:25,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1,25,51,65436993,65935967,66943944,0.498974,Sep7,Mission,sustained,2,0.3936816912981396,True,0.062349092072489065,False,0.7382425693954485,True,0.22086816278636295,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:1:75,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1,75,51,66444939,66943944,67941927,0.499005,Sep7,Mission,sustained,2,0.373290353095371,True,0.21184623183254805,True,0.24151194237008894,False,0.050877549320947624,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:1:125,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1,125,51,67442911,67941927,68939926,0.4990159999999999,Sep7,Mission,lower_change,0,0.08526742086205319,False,0.12208070420271026,False,0.16286085854608065,False,0.15940672289678623,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:1:175,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1,175,51,68440908,68939926,69937806,0.4990179999999999,Sep7,Mission,sustained,1,0.17330217866182987,False,0.13103052895442102,False,0.47302710010375526,False,0.27199564653456293,True
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:1:225,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1,225,51,69438826,69937806,70945782,0.49898,Sep7,Mission,lower_change,0,0.05534074946931715,False,0.07685690383976035,False,0.24079439663316293,False,0.1621919798799096,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:2:25,2026.9.7/log_29_2026-9-7-06-51-04.ulg,2,25,51,71584638,72083421,73081372,0.498783,Sep7,Stabilized,lower_change,0,0.007171824358405433,False,0.062080556932825375,False,0.23135576302048733,False,0.14195861517461128,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:2:75,2026.9.7/log_29_2026-9-7-06-51-04.ulg,2,75,51,72582604,73081372,74079298,0.498768,Sep7,Stabilized,lower_change,0,0.09759238476315095,False,0.13802172611736524,False,0.20536925207082563,False,0.07408621321595525,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:3:25,2026.9.7/log_29_2026-9-7-06-51-04.ulg,3,25,51,74318796,74817787,75815759,0.4989909999999999,Sep7,Mission,lower_change,0,0.09632346322738186,False,0.12392288839988838,False,0.18609592576962136,False,0.07178110791168668,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:3:75,2026.9.7/log_29_2026-9-7-06-51-04.ulg,3,75,51,75316765,75815759,76823690,0.498994,Sep7,Mission,sustained,1,0.09605344104250464,False,0.13359433887748934,False,0.5789296355078518,True,0.04602204301129518,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:3:125,2026.9.7/log_29_2026-9-7-06-51-04.ulg,3,125,51,76324651,76823690,77821585,0.4990389999999999,Sep7,Mission,lower_change,0,0.14880650855019809,False,0.1439893211468565,False,0.13836050682781914,False,0.07269706527772075,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:3:175,2026.9.7/log_29_2026-9-7-06-51-04.ulg,3,175,51,77322609,77821585,78819541,0.498976,Sep7,Mission,lower_change,0,0.29643160432323407,False,0.09224038022360317,False,0.1480996148155436,False,0.07368507082952161,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:3:225,2026.9.7/log_29_2026-9-7-06-51-04.ulg,3,225,51,78320563,78819541,79817495,0.498978,Sep7,Mission,lower_change,0,0.20094255187314605,False,0.12431402920294812,False,0.31036300550226864,False,0.14510687343219011,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:3:275,2026.9.7/log_29_2026-9-7-06-51-04.ulg,3,275,51,79318625,79817495,80825422,0.49887,Sep7,Mission,lower_change,0,0.04405114335033098,False,0.16006480845331508,False,0.16514571668569444,False,0.07007241397212999,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:3:325,2026.9.7/log_29_2026-9-7-06-51-04.ulg,3,325,51,80316495,80825422,81823390,0.508927,Sep7,Mission,lower_change,0,0.07133604289595452,False,0.07276673456472003,False,0.24583498835250858,False,0.059498702378152295,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:3:375,2026.9.7/log_29_2026-9-7-06-51-04.ulg,3,375,51,81314404,81823390,82821320,0.5089859999999999,Sep7,Mission,sustained,1,0.3607245470690854,True,0.08531797255649815,False,0.11638648240844525,False,0.1353526138057287,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:3:425,2026.9.7/log_29_2026-9-7-06-51-04.ulg,3,425,51,82322406,82821320,83819283,0.4989139999999999,Sep7,Mission,sustained,1,0.34916177597608605,True,0.16537504516503096,False,0.1909545940708689,False,0.061707793679508606,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:3:475,2026.9.7/log_29_2026-9-7-06-51-04.ulg,3,475,51,83320322,83819283,84817376,0.498961,Sep7,Mission,lower_change,0,0.08977866885822362,False,0.07511091854003375,False,0.32376162032401556,False,0.140770979107493,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:3:525,2026.9.7/log_29_2026-9-7-06-51-04.ulg,3,525,51,84318259,84817376,85815189,0.499117,Sep7,Mission,sustained,1,0.29974777325199764,True,0.08440135301366652,False,0.1637089305641095,False,0.05271435414382504,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:3:575,2026.9.7/log_29_2026-9-7-06-51-04.ulg,3,575,51,85316289,85815189,86823174,0.4988999999999999,Sep7,Mission,lower_change,0,0.0603217217954369,False,0.0948201816909328,False,0.22157897717135977,False,0.035407026722022436,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:3:625,2026.9.7/log_29_2026-9-7-06-51-04.ulg,3,625,51,86324194,86823174,87821136,0.49898,Sep7,Mission,lower_change,0,0.17902875030860543,False,0.16858292309744538,False,0.20507983494563004,False,0.025910073181530137,False
validation:2026.9.7/log_29_2026-9-7-06-51-04.ulg:3:675,2026.9.7/log_29_2026-9-7-06-51-04.ulg,3,675,51,87322124,87821136,88819063,0.4990119999999999,Sep7,Mission,lower_change,0,0.24505395301736554,False,0.1197358181749654,False,0.1901900496851531,False,0.15411427597730784,False
