group,step,metric,cohort,flight_id,autonomous,local100ms,local_gain
ALL,15,velocity_rmse_m_s,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.3211654736193561,0.26404573227360634,0.057119741345749764
ALL,15,velocity_rmse_m_s,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.2630098843552959,0.16938461767449264,0.09362526668080323
ALL,15,velocity_rmse_m_s,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.2692310580662,0.15046612678222418,0.11876493128397583
ALL,15,velocity_rmse_m_s,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.296935166857297,0.14902567860804908,0.1479094882492479
ALL,15,velocity_rmse_m_s,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.23925206049842515,0.14719596941831511,0.09205609108011004
ALL,15,velocity_rmse_m_s,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.2743270806047278,0.21279554220867647,0.061531538396051355
ALL,15,velocity_rmse_m_s,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.27638106075896324,0.15120427988674587,0.12517678087221737
ALL,15,velocity_rmse_m_s,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.32586900307728683,0.1877404596767067,0.13812854340058014
ALL,15,velocity_rmse_m_s,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.19692905175040465,0.1183693225789485,0.07855972917145615
ALL,15,velocity_rmse_m_s,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.22371355144410152,0.12279541011464663,0.10091814132945488
ALL,15,velocity_rmse_m_s,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.21487866321555996,0.12020425898964855,0.0946744042259114
ALL,15,velocity_rmse_m_s,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.23305279825637834,0.1137095202640664,0.11934327799231194
ALL,15,velocity_rmse_m_s,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.23250044686577054,0.11189852279554414,0.1206019240702264
ALL,15,velocity_rmse_m_s,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.16459733292780618,0.11088932831499104,0.053708004612815136
ALL,15,velocity_rmse_m_s,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.21039514747842838,0.1363169964587414,0.07407815101968698
ALL,15,velocity_rmse_m_s,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.17707705578830957,0.1103205019772651,0.06675655381104446
ALL,15,velocity_rmse_m_s,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.2338191506143673,0.12028577247204286,0.11353337814232445
ALL,20,attitude_error_deg,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,4.178078030119659,1.514183520780877,2.663894509338782
ALL,20,attitude_error_deg,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,3.8612915973635697,1.5012867499729678,2.360004847390602
ALL,20,attitude_error_deg,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,3.7542949222199087,1.5077189299908211,2.2465759922290873
ALL,20,attitude_error_deg,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,4.239900083233171,1.5415969687284994,2.6983031145046716
ALL,20,attitude_error_deg,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,4.147094405005105,1.310889735161829,2.8362046698432763
ALL,20,attitude_error_deg,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,3.5485936346662625,1.388090910567114,2.160502724099149
ALL,20,attitude_error_deg,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,3.7180623908139823,1.3869426687255364,2.331119722088446
ALL,20,attitude_error_deg,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,3.795793673427903,1.4365284983826285,2.3592651750452744
ALL,20,attitude_error_deg,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,3.7089238314441197,1.4722053364512782,2.2367184949928416
ALL,20,attitude_error_deg,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,3.458900273434565,1.460222381125772,1.9986778923087931
ALL,20,attitude_error_deg,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,3.3676657571880058,1.4667525277418914,1.9009132294461144
ALL,20,attitude_error_deg,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3.6719635915850444,1.589680230351269,2.0822833612337757
ALL,20,attitude_error_deg,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,3.050254748599651,1.2792384576243683,1.7710162909752827
ALL,20,attitude_error_deg,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2.629122809149051,1.2173056492586276,1.4118171598904234
ALL,20,attitude_error_deg,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,2.59401142497842,1.2825849592780185,1.3114264657004016
ALL,20,attitude_error_deg,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,2.7353278737728197,1.320435913102422,1.4148919606703978
ALL,20,attitude_error_deg,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,3.184140229995286,1.4775657372399331,1.706574492755353
ALL,20,body_rate_rmse_rad_s,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.56104509384218,0.518408401689865,0.042636692152315026
ALL,20,body_rate_rmse_rad_s,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5722658691104422,0.5267544977561934,0.045511371354248764
ALL,20,body_rate_rmse_rad_s,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5255363145377171,0.49502532226853707,0.030510992269180026
ALL,20,body_rate_rmse_rad_s,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.575710760403782,0.5074534871400264,0.06825727326375564
ALL,20,body_rate_rmse_rad_s,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.5000880191122764,0.45232162803652604,0.04776639107575037
ALL,20,body_rate_rmse_rad_s,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5110333957170704,0.47324245987937186,0.03779093583769855
ALL,20,body_rate_rmse_rad_s,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.5296149798839136,0.5129286360794957,0.016686343804417914
ALL,20,body_rate_rmse_rad_s,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.6046357921039663,0.5605452899162907,0.04409050218767563
ALL,20,body_rate_rmse_rad_s,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.5863131351992933,0.5597432049901081,0.02656993020918519
ALL,20,body_rate_rmse_rad_s,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.5799089715740072,0.5748005036383369,0.005108467935670324
ALL,20,body_rate_rmse_rad_s,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5491811932952397,0.5350244879430089,0.014156705352230792
ALL,20,body_rate_rmse_rad_s,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.6178390438812694,0.6066172070076559,0.011221836873613555
ALL,20,body_rate_rmse_rad_s,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5385654522409516,0.5180383105237553,0.020527141717196384
ALL,20,body_rate_rmse_rad_s,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5606739877190666,0.5334651364712387,0.027208851247827903
ALL,20,body_rate_rmse_rad_s,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.630053610346962,0.6141733817250784,0.01588022862188354
ALL,20,body_rate_rmse_rad_s,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.6069610509664797,0.5987614692430766,0.008199581723403071
ALL,20,body_rate_rmse_rad_s,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.5592767666501771,0.551622063834519,0.007654702815658165
ALL,20,position_rmse_m,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.0960572542808379,0.021795060771232718,0.07426219350960518
ALL,20,position_rmse_m,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.09282556950245946,0.019752249683861075,0.07307331981859838
ALL,20,position_rmse_m,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.08549568245802232,0.016405679249269858,0.06909000320875246
ALL,20,position_rmse_m,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.10284550487201793,0.01543387302645594,0.087411631845562
ALL,20,position_rmse_m,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.09270754308763812,0.022404687840422943,0.07030285524721518
ALL,20,position_rmse_m,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.10013104559886798,0.02215710509868671,0.07797394050018128
ALL,20,position_rmse_m,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.09217045610045027,0.01666860751668613,0.07550184858376414
ALL,20,position_rmse_m,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.10167945944598611,0.020280367821462184,0.08139909162452393
ALL,20,position_rmse_m,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.06905872790606336,0.015238563786972728,0.05382016411909064
ALL,20,position_rmse_m,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.21665533056902028,0.04941002370922178,0.1672453068597985
ALL,20,position_rmse_m,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.09336895531843714,0.022432918379310732,0.07093603693912641
ALL,20,position_rmse_m,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.08451111594389558,0.021996951520971714,0.06251416442292387
ALL,20,position_rmse_m,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.08757923367745026,0.01716891049487714,0.07041032318257312
ALL,20,position_rmse_m,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.189916540631529,0.04163921528972929,0.14827732534179972
ALL,20,position_rmse_m,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.33221212913398857,0.07905620601895287,0.2531559231150357
ALL,20,position_rmse_m,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.14814200705126024,0.034256645733999315,0.11388536131726093
ALL,20,position_rmse_m,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.5359099499482813,0.132630772328875,0.40327917761940635
ALL,20,velocity_rmse_m_s,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.35032674996468627,0.1757442273902656,0.17458252257442067
ALL,20,velocity_rmse_m_s,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.3378754809395396,0.1670122438719042,0.17086323706763543
ALL,20,velocity_rmse_m_s,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.3125223338672823,0.14057301891174132,0.17194931495554097
ALL,20,velocity_rmse_m_s,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.35790003985274194,0.15041142261023865,0.20748861724250328
ALL,20,velocity_rmse_m_s,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.2815557854189881,0.1427672435685476,0.1387885418504405
ALL,20,velocity_rmse_m_s,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.284376745706763,0.1682398094335418,0.11613693627322122
ALL,20,velocity_rmse_m_s,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.3410294774820126,0.1422089671677941,0.19882051031421852
ALL,20,velocity_rmse_m_s,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.4298447961540908,0.3034700771733628,0.12637471898072805
ALL,20,velocity_rmse_m_s,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.3196817537561963,0.22549433868431137,0.09418741507188491
ALL,20,velocity_rmse_m_s,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.2875360341990731,0.12248674942823023,0.16504928477084285
ALL,20,velocity_rmse_m_s,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.2595053317831368,0.1153943078928062,0.1441110238903306
ALL,20,velocity_rmse_m_s,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.29427117268956715,0.13399612805680475,0.1602750446327624
ALL,20,velocity_rmse_m_s,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.2643574211708214,0.10414270157534605,0.16021471959547534
ALL,20,velocity_rmse_m_s,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.2136201247552119,0.10603828719987012,0.10758183755534177
ALL,20,velocity_rmse_m_s,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.23936558569025745,0.10844678372790045,0.130918801962357
ALL,20,velocity_rmse_m_s,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.25128322622435384,0.11249133535986182,0.138791890864492
ALL,20,velocity_rmse_m_s,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.2994014529381716,0.12170094363789503,0.1777005093002766
ALL,25,attitude_error_deg,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,4.97486373356818,1.435876701450832,3.5389870321173476
ALL,25,attitude_error_deg,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,4.532907508928168,1.4906689221396487,3.0422385867885193
ALL,25,attitude_error_deg,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,4.265467350235426,1.2324619386665867,3.0330054115688387
ALL,25,attitude_error_deg,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,5.085110341688286,1.571730013202077,3.5133803284862086
ALL,25,attitude_error_deg,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,4.721212537216999,1.3237449786779856,3.397467558539014
ALL,25,attitude_error_deg,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,4.180541395391752,1.3991809048370778,2.7813604905546745
ALL,25,attitude_error_deg,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,4.350513813906791,1.491798613898193,2.8587152000085982
ALL,25,attitude_error_deg,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,4.445455813870876,1.388511778894004,3.0569440349768726
ALL,25,attitude_error_deg,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,4.166005104752479,1.5792780974613307,2.586727007291148
ALL,25,attitude_error_deg,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,3.9397256620261154,1.4340719349685642,2.505653727057551
ALL,25,attitude_error_deg,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,3.940775887403644,1.2777409817384766,2.6630349056651674
ALL,25,attitude_error_deg,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,4.292891631101161,1.4641649571150797,2.828726673986081
ALL,25,attitude_error_deg,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,3.5629724860914056,1.3131609845832666,2.2498115015081392
ALL,25,attitude_error_deg,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,3.049696481519515,1.2540177775059822,1.7956787040135327
ALL,25,attitude_error_deg,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,3.1346443718830237,1.3062577959264028,1.828386575956621
ALL,25,attitude_error_deg,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,3.0806073919145303,1.3378880557634372,1.742719336151093
ALL,25,attitude_error_deg,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,3.6093629874053756,1.3795055472030515,2.2298574402023243
ALL,25,body_rate_rmse_rad_s,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.5996000781672474,0.54765286534929,0.05194721281795733
ALL,25,body_rate_rmse_rad_s,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5796025083513947,0.5066795802382767,0.07292292811311796
ALL,25,body_rate_rmse_rad_s,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5692473909238159,0.5265372380637251,0.04271015286009083
ALL,25,body_rate_rmse_rad_s,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.5671281521193232,0.5017062733557802,0.065421878763543
ALL,25,body_rate_rmse_rad_s,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.5090032720729426,0.4500522589200928,0.058951013152849785
ALL,25,body_rate_rmse_rad_s,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.49437992608236253,0.45883223092964753,0.035547695152715
ALL,25,body_rate_rmse_rad_s,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.5546140900849038,0.5109665552617254,0.0436475348231784
ALL,25,body_rate_rmse_rad_s,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.6137744787313157,0.5622452162851684,0.051529262446147306
ALL,25,body_rate_rmse_rad_s,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.6555534578702021,0.6223972215339827,0.03315623633621945
ALL,25,body_rate_rmse_rad_s,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.6179517789707035,0.5775991571924581,0.04035262177824539
ALL,25,body_rate_rmse_rad_s,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.7350207747317241,0.7058569080898911,0.029163866641833014
ALL,25,body_rate_rmse_rad_s,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.6445604939357663,0.5977877839140765,0.04677271002168981
ALL,25,body_rate_rmse_rad_s,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5939658247298668,0.5722573856046377,0.02170843912522913
ALL,25,body_rate_rmse_rad_s,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.6163977137863651,0.5954140503374771,0.020983663448888024
ALL,25,body_rate_rmse_rad_s,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.6019657087070083,0.586509430670094,0.015456278036914295
ALL,25,body_rate_rmse_rad_s,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.6000562151677937,0.583487398614087,0.016568816553706678
ALL,25,body_rate_rmse_rad_s,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.5889797934704938,0.5743546358222505,0.014625157648243237
ALL,25,position_rmse_m,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.1295578932084387,0.019232470763095238,0.11032542244534345
ALL,25,position_rmse_m,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.12671197872067164,0.020327553028584813,0.10638442569208682
ALL,25,position_rmse_m,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.11682268003254971,0.016496991837571282,0.10032568819497843
ALL,25,position_rmse_m,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.1396653535835807,0.01799938155075737,0.12166597203282334
ALL,25,position_rmse_m,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.12498475851100573,0.023134704761205546,0.10185005374980018
ALL,25,position_rmse_m,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.130447421021993,0.021598072172394178,0.10884934884959882
ALL,25,position_rmse_m,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.1269280867506554,0.014822278008653792,0.1121058087420016
ALL,25,position_rmse_m,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.13916068914727844,0.015232293547229638,0.12392839560004881
ALL,25,position_rmse_m,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.09558464641847268,0.014898302239821795,0.08068634417865089
ALL,25,position_rmse_m,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.27311814364730436,0.06022949252261605,0.2128886511246883
ALL,25,position_rmse_m,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.12381534776599001,0.022718727535392138,0.10109662023059787
ALL,25,position_rmse_m,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.11162295516044797,0.02272597934589571,0.08889697581455226
ALL,25,position_rmse_m,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.11141899516365204,0.013875755321644548,0.0975432398420075
ALL,25,position_rmse_m,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.23267280226728773,0.045443348329654874,0.18722945393763285
ALL,25,position_rmse_m,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.4205407669404366,0.08382718056324316,0.3367135863771934
ALL,25,position_rmse_m,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.1979915008980961,0.05129288326777568,0.14669861763032044
ALL,25,position_rmse_m,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.6696790766623059,0.1259309123080572,0.5437481643542487
ALL,25,velocity_rmse_m_s,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.3850303139439324,0.13907117926814327,0.24595913467578912
ALL,25,velocity_rmse_m_s,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.3714757057167513,0.14487017805596406,0.22660552766078726
ALL,25,velocity_rmse_m_s,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.38949360995077525,0.15153930345482255,0.2379543064959527
ALL,25,velocity_rmse_m_s,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.4023061613973898,0.14115862528150083,0.2611475361158889
ALL,25,velocity_rmse_m_s,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.34201621540485944,0.13943053214703874,0.2025856832578207
ALL,25,velocity_rmse_m_s,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.3091143617500401,0.1333621756702745,0.1757521860797656
ALL,25,velocity_rmse_m_s,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.3791348641205619,0.137978446771697,0.24115641734886492
ALL,25,velocity_rmse_m_s,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.4103101575336044,0.13360568796696945,0.27670446956663497
ALL,25,velocity_rmse_m_s,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.3533012155231832,0.12305402671857625,0.23024718880460698
ALL,25,velocity_rmse_m_s,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.3347779444134304,0.12209090226673869,0.2126870421466917
ALL,25,velocity_rmse_m_s,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.3152499269190295,0.12273818401190523,0.19251174290712425
ALL,25,velocity_rmse_m_s,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.4048324615311014,0.25911539094043096,0.14571707059067046
ALL,25,velocity_rmse_m_s,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.3070705981537415,0.10785251843486916,0.19921807971887234
ALL,25,velocity_rmse_m_s,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.26514511329746493,0.10720784314345179,0.15793727015401315
ALL,25,velocity_rmse_m_s,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.2920449382243319,0.11387390268904223,0.17817103553528968
ALL,25,velocity_rmse_m_s,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.4477852960935169,0.25610042866971616,0.19168486742380075
ALL,25,velocity_rmse_m_s,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.36480034206098005,0.12038600024671986,0.2444143418142602
ALL,30,attitude_error_deg,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,5.897379449910383,1.6582808806796188,4.239098569230764
ALL,30,attitude_error_deg,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,5.238438116060784,1.5821277887267629,3.6563103273340207
ALL,30,attitude_error_deg,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,4.740632278202673,1.3628105858343724,3.3778216923683004
ALL,30,attitude_error_deg,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,5.72484237301228,1.503086667004417,4.221755706007864
ALL,30,attitude_error_deg,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,5.208275764646989,1.3753172468464339,3.832958517800555
ALL,30,attitude_error_deg,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,4.870023882383381,1.3918065781195879,3.4782173042637936
ALL,30,attitude_error_deg,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,5.071108499151577,1.40034915775978,3.670759341391797
ALL,30,attitude_error_deg,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,5.132443793641804,1.550266743953815,3.5821770496879894
ALL,30,attitude_error_deg,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,4.732952381516353,1.3717944697628646,3.361157911753488
ALL,30,attitude_error_deg,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,4.298317949161476,1.5006271386083725,2.797690810553103
ALL,30,attitude_error_deg,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,4.347915219967782,1.406000803121751,2.941914416846031
ALL,30,attitude_error_deg,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,4.977064341336209,1.649261928320306,3.3278024130159025
ALL,30,attitude_error_deg,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,3.9099450515736383,1.2492569402023397,2.6606881113712983
ALL,30,attitude_error_deg,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,3.4749356434382324,1.3654281754419737,2.1095074679962584
ALL,30,attitude_error_deg,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,3.553773852034189,1.2588164492643525,2.2949574027698363
ALL,30,attitude_error_deg,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,3.7950873196065302,1.4557119633204818,2.339375356286048
ALL,30,attitude_error_deg,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,3.993254817497901,1.4216715968259284,2.5715832206719726
ALL,30,body_rate_rmse_rad_s,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.5789181951009207,0.5220171676347443,0.056901027466176424
ALL,30,body_rate_rmse_rad_s,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.6241304316396462,0.5822268289907477,0.041903602648898475
