group,step,condition,metric,cohort,value_mean,value_std
drive_high,43,autonomous,attitude_error_deg,Sep7,4.981450246370723,0.04782145090373023
drive_high,43,autonomous,body_rate_rmse_rad_s,ALL,0.581693218545914,0.007274904463862906
drive_high,43,autonomous,body_rate_rmse_rad_s,Sep17,0.5838776775537039,0.008886091320597797
drive_high,43,autonomous,body_rate_rmse_rad_s,Sep7,0.5795087595381242,0.005902978632571232
drive_high,43,autonomous,position_rmse_m,ALL,0.3449755533689122,0.005112055937091533
drive_high,43,autonomous,position_rmse_m,Sep17,0.29785871616589427,0.017013639370237744
drive_high,43,autonomous,position_rmse_m,Sep7,0.39209239057193007,0.006985012825703741
drive_high,43,autonomous,velocity_rmse_m_s,ALL,0.5585185612957865,0.018340708920901096
drive_high,43,autonomous,velocity_rmse_m_s,Sep17,0.5987702949654379,0.029883884103750355
drive_high,43,autonomous,velocity_rmse_m_s,Sep7,0.518266827626135,0.017392485312353267
drive_high,44,autonomous,attitude_error_deg,ALL,5.9159720419949915,0.1444727756558481
drive_high,44,autonomous,attitude_error_deg,Sep17,6.7652901830228975,0.23663981425208952
drive_high,44,autonomous,attitude_error_deg,Sep7,5.0666539009670855,0.060726573207008326
drive_high,44,autonomous,body_rate_rmse_rad_s,ALL,0.6488129047123689,0.003798707103432417
drive_high,44,autonomous,body_rate_rmse_rad_s,Sep17,0.6164421983794247,0.00971257901152286
drive_high,44,autonomous,body_rate_rmse_rad_s,Sep7,0.6811836110453129,0.006015557847142241
drive_high,44,autonomous,position_rmse_m,ALL,0.3568705886997678,0.0054655651797038875
drive_high,44,autonomous,position_rmse_m,Sep17,0.3095567487200626,0.017922158472189413
drive_high,44,autonomous,position_rmse_m,Sep7,0.40418442867947296,0.007304125854265994
drive_high,44,autonomous,velocity_rmse_m_s,ALL,0.5728128663992492,0.017531945265234602
drive_high,44,autonomous,velocity_rmse_m_s,Sep17,0.6157697985909919,0.02918441096188627
drive_high,44,autonomous,velocity_rmse_m_s,Sep7,0.5298559342075068,0.015952565404988153
drive_high,45,autonomous,attitude_error_deg,ALL,6.0139804900045135,0.1609072441400566
drive_high,45,autonomous,attitude_error_deg,Sep17,6.8784749733370125,0.24698416353477923
drive_high,45,autonomous,attitude_error_deg,Sep7,5.149486006672016,0.0794454588944284
drive_high,45,autonomous,body_rate_rmse_rad_s,ALL,0.6189539802955276,0.007999962255507077
drive_high,45,autonomous,body_rate_rmse_rad_s,Sep17,0.6073723784137375,0.013225012917650584
drive_high,45,autonomous,body_rate_rmse_rad_s,Sep7,0.6305355821773176,0.014386497070580618
drive_high,45,autonomous,position_rmse_m,ALL,0.3678028174095395,0.005676282588978139
drive_high,45,autonomous,position_rmse_m,Sep17,0.32043451005884677,0.01862517169771166
drive_high,45,autonomous,position_rmse_m,Sep7,0.41517112476023227,0.007665419372466361
drive_high,45,autonomous,velocity_rmse_m_s,ALL,0.5847333701023767,0.016462698531626165
drive_high,45,autonomous,velocity_rmse_m_s,Sep17,0.631640769785772,0.027572399517976635
drive_high,45,autonomous,velocity_rmse_m_s,Sep7,0.5378259704189813,0.013262488997407833
drive_high,45,local100ms,attitude_error_deg,ALL,1.3938564544274168,0.006695012381829286
drive_high,45,local100ms,attitude_error_deg,Sep17,1.4127440527000152,0.01071879492562421
drive_high,45,local100ms,attitude_error_deg,Sep7,1.3749688561548181,0.02392578725604366
drive_high,45,local100ms,body_rate_rmse_rad_s,ALL,0.5470244255114299,0.007195839067324505
drive_high,45,local100ms,body_rate_rmse_rad_s,Sep17,0.5106575840384594,0.003602811526526009
drive_high,45,local100ms,body_rate_rmse_rad_s,Sep7,0.5833912669844006,0.010850998302445326
drive_high,45,local100ms,position_rmse_m,ALL,0.028541633499773695,0.00010944409622043026
drive_high,45,local100ms,position_rmse_m,Sep17,0.017309831594144193,0.0003776070925665683
drive_high,45,local100ms,position_rmse_m,Sep7,0.0397734354054032,0.00017237020022053753
drive_high,45,local100ms,velocity_rmse_m_s,ALL,0.13412805830992078,0.004874098182789238
drive_high,45,local100ms,velocity_rmse_m_s,Sep17,0.14360439272273684,0.0015233239582378524
drive_high,45,local100ms,velocity_rmse_m_s,Sep7,0.12465172389710473,0.009303697086606838
drive_high,46,autonomous,attitude_error_deg,ALL,6.148385792190511,0.16871722894403696
drive_high,46,autonomous,attitude_error_deg,Sep17,7.020425482398558,0.2580469007170742
drive_high,46,autonomous,attitude_error_deg,Sep7,5.2763461019824645,0.08298853108601437
drive_high,46,autonomous,body_rate_rmse_rad_s,ALL,0.5396752558318579,0.019656025866706155
drive_high,46,autonomous,body_rate_rmse_rad_s,Sep17,0.5732889240081596,0.019172886981033137
drive_high,46,autonomous,body_rate_rmse_rad_s,Sep7,0.5060615876555562,0.021312384426816464
drive_high,46,autonomous,position_rmse_m,ALL,0.3786893752027518,0.005959426669320702
drive_high,46,autonomous,position_rmse_m,Sep17,0.3314456459218065,0.01920687235674058
drive_high,46,autonomous,position_rmse_m,Sep7,0.4259331044836972,0.0078302849427487
drive_high,46,autonomous,velocity_rmse_m_s,ALL,0.5950670719272838,0.01614804224497134
drive_high,46,autonomous,velocity_rmse_m_s,Sep17,0.6459162538652886,0.02484830852917503
drive_high,46,autonomous,velocity_rmse_m_s,Sep7,0.544217889989279,0.012860997896375088
drive_high,47,autonomous,attitude_error_deg,ALL,6.265561463057277,0.1762345516288053
drive_high,47,autonomous,attitude_error_deg,Sep17,7.161410899772512,0.27312753366789405
drive_high,47,autonomous,attitude_error_deg,Sep7,5.36971202634204,0.0803471173929109
drive_high,47,autonomous,body_rate_rmse_rad_s,ALL,0.6003547622939146,0.016740235994570064
drive_high,47,autonomous,body_rate_rmse_rad_s,Sep17,0.6042782960911373,0.021911819453953388
drive_high,47,autonomous,body_rate_rmse_rad_s,Sep7,0.5964312284966918,0.023334134136201303
drive_high,47,autonomous,position_rmse_m,ALL,0.391099039504204,0.006270933102552557
drive_high,47,autonomous,position_rmse_m,Sep17,0.3439634881062105,0.01995767447752827
drive_high,47,autonomous,position_rmse_m,Sep7,0.4382345909021974,0.008069447315630815
drive_high,47,autonomous,velocity_rmse_m_s,ALL,0.6059241576649277,0.015960812237695108
drive_high,47,autonomous,velocity_rmse_m_s,Sep17,0.6575873261055326,0.022512676561290315
drive_high,47,autonomous,velocity_rmse_m_s,Sep7,0.5542609892243228,0.012345689957741952
drive_high,48,autonomous,attitude_error_deg,ALL,6.356066776820019,0.19013184354594267
drive_high,48,autonomous,attitude_error_deg,Sep17,7.287679397078063,0.2905354733596352
drive_high,48,autonomous,attitude_error_deg,Sep7,5.424454156561976,0.09105928389548319
drive_high,48,autonomous,body_rate_rmse_rad_s,ALL,0.6142827101329665,0.007098978112832648
drive_high,48,autonomous,body_rate_rmse_rad_s,Sep17,0.636945088090164,0.01633139563127778
drive_high,48,autonomous,body_rate_rmse_rad_s,Sep7,0.591620332175769,0.0027090736143316986
drive_high,48,autonomous,position_rmse_m,ALL,0.40257912317074224,0.006408199182434982
drive_high,48,autonomous,position_rmse_m,Sep17,0.3553680332829204,0.020396665073780844
drive_high,48,autonomous,position_rmse_m,Sep7,0.44979021305856404,0.008347243784785154
drive_high,48,autonomous,velocity_rmse_m_s,ALL,0.6165364290254254,0.017238320573079825
drive_high,48,autonomous,velocity_rmse_m_s,Sep17,0.6695755821751651,0.02144120339832483
drive_high,48,autonomous,velocity_rmse_m_s,Sep7,0.5634972758756857,0.015284696826100567
drive_high,49,autonomous,attitude_error_deg,ALL,6.445852606303407,0.1990253884098084
drive_high,49,autonomous,attitude_error_deg,Sep17,7.432059842586386,0.31142406080912993
drive_high,49,autonomous,attitude_error_deg,Sep7,5.459645370020429,0.09091841270289229
drive_high,49,autonomous,body_rate_rmse_rad_s,ALL,0.6479481118929044,0.012499825294664734
drive_high,49,autonomous,body_rate_rmse_rad_s,Sep17,0.5981348476230056,0.015933821213216005
drive_high,49,autonomous,body_rate_rmse_rad_s,Sep7,0.6977613761628031,0.011426317840983346
drive_high,49,autonomous,position_rmse_m,ALL,0.41431593729399946,0.0065159911110141645
drive_high,49,autonomous,position_rmse_m,Sep17,0.36773395443653434,0.020708425542103302
drive_high,49,autonomous,position_rmse_m,Sep7,0.4608979201514645,0.008678117052900915
drive_high,49,autonomous,velocity_rmse_m_s,ALL,0.630928691579869,0.017593037191015834
drive_high,49,autonomous,velocity_rmse_m_s,Sep17,0.6848764492670115,0.021205363713707612
drive_high,49,autonomous,velocity_rmse_m_s,Sep7,0.5769809338927264,0.015994870018908605
drive_high,50,autonomous,attitude_error_deg,ALL,6.536143245340699,0.2076815378625853
drive_high,50,autonomous,attitude_error_deg,Sep17,7.574853834199374,0.3320398830974766
drive_high,50,autonomous,attitude_error_deg,Sep7,5.497432656482023,0.09032154135706308
drive_high,50,autonomous,body_rate_rmse_rad_s,ALL,0.5915229069905912,0.014660189654317451
drive_high,50,autonomous,body_rate_rmse_rad_s,Sep17,0.5946700204448852,0.017514700694230653
drive_high,50,autonomous,body_rate_rmse_rad_s,Sep7,0.5883757935362973,0.01561705382692401
drive_high,50,autonomous,position_rmse_m,ALL,0.4260084053561071,0.006701887937043934
drive_high,50,autonomous,position_rmse_m,Sep17,0.3799674907712706,0.02111761544129062
drive_high,50,autonomous,position_rmse_m,Sep7,0.4720493199409436,0.009003668546489492
drive_high,50,autonomous,velocity_rmse_m_s,ALL,0.6420694436987487,0.0176761297027945
drive_high,50,autonomous,velocity_rmse_m_s,Sep17,0.6970584713688651,0.02094584403708212
drive_high,50,autonomous,velocity_rmse_m_s,Sep7,0.5870804160286323,0.01654726770562741
drive_high,50,local100ms,attitude_error_deg,ALL,1.3788489414945946,0.02577789037633574
drive_high,50,local100ms,attitude_error_deg,Sep17,1.408682665000179,0.02478128932994594
drive_high,50,local100ms,attitude_error_deg,Sep7,1.3490152179890103,0.026777847796841087
drive_high,50,local100ms,body_rate_rmse_rad_s,ALL,0.5196648174137033,0.005040133397495062
drive_high,50,local100ms,body_rate_rmse_rad_s,Sep17,0.4977206212106829,0.005883586078775094
drive_high,50,local100ms,body_rate_rmse_rad_s,Sep7,0.5416090136167235,0.004261381642849679
drive_high,50,local100ms,position_rmse_m,ALL,0.029246751425131057,0.00029238922780028487
drive_high,50,local100ms,position_rmse_m,Sep17,0.017234141877103103,0.00043988163830840644
drive_high,50,local100ms,position_rmse_m,Sep7,0.041259360973159014,0.0003090968664408793
drive_high,50,local100ms,velocity_rmse_m_s,ALL,0.12530357818902224,0.003900146147866801
drive_high,50,local100ms,velocity_rmse_m_s,Sep17,0.14747544859884512,0.006248847278987498
drive_high,50,local100ms,velocity_rmse_m_s,Sep7,0.10313170777919935,0.005330292535794868
high,1,autonomous,attitude_error_deg,ALL,0.40059341835145235,0.0039987672696051
high,1,autonomous,attitude_error_deg,Sep17,0.3748707236038477,0.0005456860165984105
high,1,autonomous,attitude_error_deg,Sep7,0.4234580359048787,0.007333642263640944
high,1,autonomous,body_rate_rmse_rad_s,ALL,0.5184213488041987,0.00467051266104294
high,1,autonomous,body_rate_rmse_rad_s,Sep17,0.507909734228285,0.002829772125537751
high,1,autonomous,body_rate_rmse_rad_s,Sep7,0.5277650062050109,0.011273574166235352
high,1,autonomous,position_rmse_m,ALL,0.00791840599465133,3.730011672373554e-06
high,1,autonomous,position_rmse_m,Sep17,0.005147457357790244,1.2443452005555566e-05
high,1,autonomous,position_rmse_m,Sep7,0.010381471449638961,8.05340828069703e-06
high,1,autonomous,velocity_rmse_m_s,ALL,0.06627802886349161,0.0010511256155457688
high,1,autonomous,velocity_rmse_m_s,Sep17,0.06393023960752793,0.0014783576784919805
high,1,autonomous,velocity_rmse_m_s,Sep7,0.06836495264657046,0.0008070820241558018
high,2,autonomous,attitude_error_deg,ALL,0.7606750163407717,0.0069431745311394075
high,2,autonomous,attitude_error_deg,Sep17,0.7479745452277543,0.01111013641916416
high,2,autonomous,attitude_error_deg,Sep7,0.7719643239967873,0.021739703616262644
high,2,autonomous,body_rate_rmse_rad_s,ALL,0.5386011254929116,0.002944769770515365
high,2,autonomous,body_rate_rmse_rad_s,Sep17,0.5340339220290521,0.0045991677080923455
high,2,autonomous,body_rate_rmse_rad_s,Sep7,0.5426608619052313,0.0020480313130499936
high,2,autonomous,position_rmse_m,ALL,0.017208690522610596,1.9025959584900514e-05
high,2,autonomous,position_rmse_m,Sep17,0.009085243576534195,1.6412125612852542e-05
high,2,autonomous,position_rmse_m,Sep7,0.024429532252456285,2.4609805418218492e-05
high,2,autonomous,velocity_rmse_m_s,ALL,0.11337658228262204,0.002365532274606467
high,2,autonomous,velocity_rmse_m_s,Sep17,0.10768286427584656,0.002468736045547116
high,2,autonomous,velocity_rmse_m_s,Sep7,0.11843766495531134,0.002294079585304819
high,3,autonomous,attitude_error_deg,ALL,1.1121806061326154,0.01166338171917655
high,3,autonomous,attitude_error_deg,Sep17,1.144315898208025,0.01682086969741244
high,3,autonomous,attitude_error_deg,Sep7,1.0836159020655844,0.024503833399826078
high,3,autonomous,body_rate_rmse_rad_s,ALL,0.6106912247429974,0.008794171123757464
high,3,autonomous,body_rate_rmse_rad_s,Sep17,0.5834372014370037,0.007927011489371711
high,3,autonomous,body_rate_rmse_rad_s,Sep7,0.6349170232372142,0.009831519738847647
high,3,autonomous,position_rmse_m,ALL,0.024452586701297834,6.50848142061105e-05
high,3,autonomous,position_rmse_m,Sep17,0.012800392642429286,7.603765902244663e-05
high,3,autonomous,position_rmse_m,Sep7,0.03481009253140321,6.295210301616499e-05
high,3,autonomous,velocity_rmse_m_s,ALL,0.15878711296708628,0.003952837871756236
high,3,autonomous,velocity_rmse_m_s,Sep17,0.147519997296872,0.004451532170202645
high,3,autonomous,velocity_rmse_m_s,Sep7,0.16880232689616562,0.0035485944280126813
high,4,autonomous,attitude_error_deg,ALL,1.3641969715252784,0.020026986673623036
high,4,autonomous,attitude_error_deg,Sep17,1.4832696795108813,0.02138146424315682
high,4,autonomous,attitude_error_deg,Sep7,1.2583545644269647,0.02292541573111365
high,4,autonomous,body_rate_rmse_rad_s,ALL,0.5977536913312537,0.008889047296602219
high,4,autonomous,body_rate_rmse_rad_s,Sep17,0.5645365185080419,0.006345441748979836
high,4,autonomous,body_rate_rmse_rad_s,Sep7,0.6272800671741087,0.011157990598419747
high,4,autonomous,position_rmse_m,ALL,0.03075464641995504,0.00013337290295414996
high,4,autonomous,position_rmse_m,Sep17,0.01666259753498642,0.00015712774535960549
high,4,autonomous,position_rmse_m,Sep7,0.0432809120954827,0.00011233807616964776
high,4,autonomous,velocity_rmse_m_s,ALL,0.18861579609605403,0.004629940857363363
high,4,autonomous,velocity_rmse_m_s,Sep17,0.17706451554677924,0.00688176889300146
high,4,autonomous,velocity_rmse_m_s,Sep7,0.19888360102874272,0.002628369272879257
high,5,autonomous,attitude_error_deg,ALL,1.601493871522064,0.03453306283460554
high,5,autonomous,attitude_error_deg,Sep17,1.7948372345284724,0.035206005462141435
high,5,autonomous,attitude_error_deg,Sep7,1.4296331044052561,0.03470890490986687
high,5,autonomous,body_rate_rmse_rad_s,ALL,0.6205551139481141,0.004889620775897009
high,5,autonomous,body_rate_rmse_rad_s,Sep17,0.6275765364589717,0.009229556915192979
high,5,autonomous,body_rate_rmse_rad_s,Sep7,0.6143138494940187,0.0023108173596633986
high,5,autonomous,position_rmse_m,ALL,0.039222991711452604,0.00024931515582460637
high,5,autonomous,position_rmse_m,Sep17,0.021211394032685182,0.0002782262898044628
high,5,autonomous,position_rmse_m,Sep7,0.055233300759245874,0.00022668248101654994
high,5,autonomous,velocity_rmse_m_s,ALL,0.2091030157529056,0.004380286177570343
high,5,autonomous,velocity_rmse_m_s,Sep17,0.20883248060192705,0.008586747353367008
high,5,autonomous,velocity_rmse_m_s,Sep7,0.20934349144266431,0.0006545341235204043
high,5,local100ms,attitude_error_deg,ALL,1.6014938706315984,0.034533067008931245
high,5,local100ms,attitude_error_deg,Sep17,1.7948372326362338,0.03520601429315734
high,5,local100ms,attitude_error_deg,Sep7,1.4296331044052561,0.03470890490986687
high,5,local100ms,body_rate_rmse_rad_s,ALL,0.6205551138755562,0.00488962155287193
high,5,local100ms,body_rate_rmse_rad_s,Sep17,0.6275765363047859,0.009229558422653748
high,5,local100ms,body_rate_rmse_rad_s,Sep7,0.6143138494940187,0.0023108173596633986
high,5,local100ms,position_rmse_m,ALL,0.039222991711452604,0.00024931515582460637
high,5,local100ms,position_rmse_m,Sep17,0.021211394032685182,0.0002782262898044628
high,5,local100ms,position_rmse_m,Sep7,0.055233300759245874,0.00022668248101654994
high,5,local100ms,velocity_rmse_m_s,ALL,0.20910301601032621,0.0043802867429659385
high,5,local100ms,velocity_rmse_m_s,Sep17,0.20883248114894584,0.008586748547018986
high,5,local100ms,velocity_rmse_m_s,Sep7,0.20934349144266431,0.0006545341235204043
high,6,autonomous,attitude_error_deg,ALL,1.8188457097341129,0.04973269160582522
high,6,autonomous,attitude_error_deg,Sep17,2.039439033334753,0.06072093490241707
high,6,autonomous,attitude_error_deg,Sep7,1.6227627554224329,0.040282352539007825
high,6,autonomous,body_rate_rmse_rad_s,ALL,0.5836521984126629,0.0008716935777686397
high,6,autonomous,body_rate_rmse_rad_s,Sep17,0.5591485048203194,0.010287491246455348
high,6,autonomous,body_rate_rmse_rad_s,Sep7,0.6054332593836348,0.009665093350749963
high,6,autonomous,position_rmse_m,ALL,0.048791485815903035,0.00038520341227331155
high,6,autonomous,position_rmse_m,Sep17,0.02632561690734363,0.0004765090176051162
high,6,autonomous,position_rmse_m,Sep7,0.06876114706795584,0.0003176443494187655
high,6,autonomous,velocity_rmse_m_s,ALL,0.2285311536368744,0.003263947163415075
high,6,autonomous,velocity_rmse_m_s,Sep17,0.23896031634124978,0.007396233072973352
high,6,autonomous,velocity_rmse_m_s,Sep7,0.21926078678854077,0.0005827919684566121
high,7,autonomous,attitude_error_deg,ALL,2.0490842799554296,0.05383461952196046
high,7,autonomous,attitude_error_deg,Sep17,2.32958148019128,0.07875394167934961
high,7,autonomous,attitude_error_deg,Sep7,1.7997534353013396,0.032039151559638046
high,7,autonomous,body_rate_rmse_rad_s,ALL,0.6197597895939245,0.0010925890073713613
high,7,autonomous,body_rate_rmse_rad_s,Sep17,0.6257399635064486,0.003846183082164441
high,7,autonomous,body_rate_rmse_rad_s,Sep7,0.6144440794494586,0.0018220327481264544
