group,step,condition,metric,cohort,seed,value
middle,49,autonomous,attitude_error_deg,ALL,42,6.741030841228975
middle,49,autonomous,attitude_error_deg,Sep17,17,7.385163473420453
middle,49,autonomous,attitude_error_deg,Sep17,23,6.809805078955439
middle,49,autonomous,attitude_error_deg,Sep17,42,7.576459737110194
middle,49,autonomous,attitude_error_deg,Sep7,17,6.086941737757996
middle,49,autonomous,attitude_error_deg,Sep7,23,6.039847001011243
middle,49,autonomous,attitude_error_deg,Sep7,42,5.998427378223446
middle,49,autonomous,body_rate_rmse_rad_s,ALL,17,0.6111290508452467
middle,49,autonomous,body_rate_rmse_rad_s,ALL,23,0.6234326275469152
middle,49,autonomous,body_rate_rmse_rad_s,ALL,42,0.5920238211566659
middle,49,autonomous,body_rate_rmse_rad_s,Sep17,17,0.599486201023087
middle,49,autonomous,body_rate_rmse_rad_s,Sep17,23,0.6223571811159737
middle,49,autonomous,body_rate_rmse_rad_s,Sep17,42,0.5841664022727446
middle,49,autonomous,body_rate_rmse_rad_s,Sep7,17,0.6214782506871663
middle,49,autonomous,body_rate_rmse_rad_s,Sep7,23,0.6243885799299743
middle,49,autonomous,body_rate_rmse_rad_s,Sep7,42,0.599008193497929
middle,49,autonomous,position_rmse_m,ALL,17,0.4329368571309055
middle,49,autonomous,position_rmse_m,ALL,23,0.43626074543300103
middle,49,autonomous,position_rmse_m,ALL,42,0.4278274762899302
middle,49,autonomous,position_rmse_m,Sep17,17,0.3083412148487116
middle,49,autonomous,position_rmse_m,Sep17,23,0.3223141100532061
middle,49,autonomous,position_rmse_m,Sep17,42,0.3060419250307817
middle,49,autonomous,position_rmse_m,Sep7,17,0.5436885391595223
middle,49,autonomous,position_rmse_m,Sep7,23,0.5375466435483743
middle,49,autonomous,position_rmse_m,Sep7,42,0.5360812996313955
middle,49,autonomous,velocity_rmse_m_s,ALL,17,0.6041835655706942
middle,49,autonomous,velocity_rmse_m_s,ALL,23,0.6079473574321981
middle,49,autonomous,velocity_rmse_m_s,ALL,42,0.6062866301365248
middle,49,autonomous,velocity_rmse_m_s,Sep17,17,0.617419070039231
middle,49,autonomous,velocity_rmse_m_s,Sep17,23,0.6142249665644463
middle,49,autonomous,velocity_rmse_m_s,Sep17,42,0.6176072176678729
middle,49,autonomous,velocity_rmse_m_s,Sep7,17,0.5924186727097727
middle,49,autonomous,velocity_rmse_m_s,Sep7,23,0.6023672604257553
middle,49,autonomous,velocity_rmse_m_s,Sep7,42,0.5962238856642155
middle,50,autonomous,attitude_error_deg,ALL,17,6.802466184378625
middle,50,autonomous,attitude_error_deg,ALL,23,6.4905291395576965
middle,50,autonomous,attitude_error_deg,ALL,42,6.844852333897275
middle,50,autonomous,attitude_error_deg,Sep17,17,7.5199939624064935
middle,50,autonomous,attitude_error_deg,Sep17,23,6.926331742378268
middle,50,autonomous,attitude_error_deg,Sep17,42,7.725699321163289
middle,50,autonomous,attitude_error_deg,Sep7,17,6.16466371502052
middle,50,autonomous,attitude_error_deg,Sep7,23,6.103149048161632
middle,50,autonomous,attitude_error_deg,Sep7,42,6.061877234105262
middle,50,autonomous,body_rate_rmse_rad_s,ALL,17,0.6112805911802038
middle,50,autonomous,body_rate_rmse_rad_s,ALL,23,0.6235655650401876
middle,50,autonomous,body_rate_rmse_rad_s,ALL,42,0.6016412023483885
middle,50,autonomous,body_rate_rmse_rad_s,Sep17,17,0.591746311288829
middle,50,autonomous,body_rate_rmse_rad_s,Sep17,23,0.6153275729138403
middle,50,autonomous,body_rate_rmse_rad_s,Sep17,42,0.5869068533230057
middle,50,autonomous,body_rate_rmse_rad_s,Sep7,17,0.6286443955280926
middle,50,autonomous,body_rate_rmse_rad_s,Sep7,23,0.630888224708052
middle,50,autonomous,body_rate_rmse_rad_s,Sep7,42,0.6147384014820618
middle,50,autonomous,position_rmse_m,ALL,17,0.4456147442506031
middle,50,autonomous,position_rmse_m,ALL,23,0.4487991022173565
middle,50,autonomous,position_rmse_m,ALL,42,0.4403008346523051
middle,50,autonomous,position_rmse_m,Sep17,17,0.31970896939501603
middle,50,autonomous,position_rmse_m,Sep17,23,0.33369402354485295
middle,50,autonomous,position_rmse_m,Sep17,42,0.3173705610611563
middle,50,autonomous,position_rmse_m,Sep7,17,0.5575309885666806
middle,50,autonomous,position_rmse_m,Sep7,23,0.5511147277040264
middle,50,autonomous,position_rmse_m,Sep7,42,0.5495721889555485
middle,50,autonomous,velocity_rmse_m_s,ALL,17,0.6177649674064885
middle,50,autonomous,velocity_rmse_m_s,ALL,23,0.6200040163565652
middle,50,autonomous,velocity_rmse_m_s,ALL,42,0.6206472135426391
middle,50,autonomous,velocity_rmse_m_s,Sep17,17,0.6292112056978876
middle,50,autonomous,velocity_rmse_m_s,Sep17,23,0.6235919535548811
middle,50,autonomous,velocity_rmse_m_s,Sep17,42,0.6313490302127025
middle,50,autonomous,velocity_rmse_m_s,Sep7,17,0.6075905333696893
middle,50,autonomous,velocity_rmse_m_s,Sep7,23,0.6168147388469513
middle,50,autonomous,velocity_rmse_m_s,Sep7,42,0.6111344876136937
middle,50,local100ms,attitude_error_deg,ALL,17,1.320149542748167
middle,50,local100ms,attitude_error_deg,ALL,23,1.3653867658221903
middle,50,local100ms,attitude_error_deg,ALL,42,1.32758098054023
middle,50,local100ms,attitude_error_deg,Sep17,17,1.335478437552553
middle,50,local100ms,attitude_error_deg,Sep17,23,1.3575458629883128
middle,50,local100ms,attitude_error_deg,Sep17,42,1.3396684425353371
middle,50,local100ms,attitude_error_deg,Sep7,17,1.306523858477602
middle,50,local100ms,attitude_error_deg,Sep7,23,1.3723564572300815
middle,50,local100ms,attitude_error_deg,Sep7,42,1.3168365698779125
middle,50,local100ms,body_rate_rmse_rad_s,ALL,17,0.5479522136298905
middle,50,local100ms,body_rate_rmse_rad_s,ALL,23,0.5442648957579448
middle,50,local100ms,body_rate_rmse_rad_s,ALL,42,0.5459120327628303
middle,50,local100ms,body_rate_rmse_rad_s,Sep17,17,0.5125797945656804
middle,50,local100ms,body_rate_rmse_rad_s,Sep17,23,0.5056228043784107
middle,50,local100ms,body_rate_rmse_rad_s,Sep17,42,0.5107026676324631
middle,50,local100ms,body_rate_rmse_rad_s,Sep7,17,0.5793943639091886
middle,50,local100ms,body_rate_rmse_rad_s,Sep7,23,0.5786134214286417
middle,50,local100ms,body_rate_rmse_rad_s,Sep7,42,0.5772092462120457
middle,50,local100ms,position_rmse_m,ALL,17,0.03092234735076019
middle,50,local100ms,position_rmse_m,ALL,23,0.031006079556294544
middle,50,local100ms,position_rmse_m,ALL,42,0.030909360393262694
middle,50,local100ms,position_rmse_m,Sep17,17,0.01667239931050945
middle,50,local100ms,position_rmse_m,Sep17,23,0.01697051008971912
middle,50,local100ms,position_rmse_m,Sep17,42,0.01656547141043553
middle,50,local100ms,position_rmse_m,Sep7,17,0.04358896783098308
middle,50,local100ms,position_rmse_m,Sep7,23,0.04348214130436159
middle,50,local100ms,position_rmse_m,Sep7,42,0.04365948393355351
middle,50,local100ms,velocity_rmse_m_s,ALL,17,0.11857792477004236
middle,50,local100ms,velocity_rmse_m_s,ALL,23,0.12460243161360494
middle,50,local100ms,velocity_rmse_m_s,ALL,42,0.12708148792632498
middle,50,local100ms,velocity_rmse_m_s,Sep17,17,0.1234015284380255
middle,50,local100ms,velocity_rmse_m_s,Sep17,23,0.12934596891999248
middle,50,local100ms,velocity_rmse_m_s,Sep17,42,0.1284873402519458
middle,50,local100ms,velocity_rmse_m_s,Sep7,17,0.11429027706516849
middle,50,local100ms,velocity_rmse_m_s,Sep7,23,0.12038595400792713
middle,50,local100ms,velocity_rmse_m_s,Sep7,42,0.12583184141466203
rudder_high,1,autonomous,attitude_error_deg,ALL,17,0.43439525433502585
rudder_high,1,autonomous,attitude_error_deg,ALL,23,0.4396357376048089
rudder_high,1,autonomous,attitude_error_deg,ALL,42,0.4318136298436545
rudder_high,1,autonomous,attitude_error_deg,Sep17,17,0.3956800190950222
rudder_high,1,autonomous,attitude_error_deg,Sep17,23,0.3966720287342542
rudder_high,1,autonomous,attitude_error_deg,Sep17,42,0.39469906803626703
rudder_high,1,autonomous,attitude_error_deg,Sep7,17,0.46880879677058473
rudder_high,1,autonomous,attitude_error_deg,Sep7,23,0.477825701045302
rudder_high,1,autonomous,attitude_error_deg,Sep7,42,0.4648043514502212
rudder_high,1,autonomous,body_rate_rmse_rad_s,ALL,17,0.538087492060306
rudder_high,1,autonomous,body_rate_rmse_rad_s,ALL,23,0.542044271251293
rudder_high,1,autonomous,body_rate_rmse_rad_s,ALL,42,0.5353396392671431
rudder_high,1,autonomous,body_rate_rmse_rad_s,Sep17,17,0.49361740759214434
rudder_high,1,autonomous,body_rate_rmse_rad_s,Sep17,23,0.495453493661024
rudder_high,1,autonomous,body_rate_rmse_rad_s,Sep17,42,0.49138828811837654
rudder_high,1,autonomous,body_rate_rmse_rad_s,Sep7,17,0.5776164560320054
rudder_high,1,autonomous,body_rate_rmse_rad_s,Sep7,23,0.5834582957759763
rudder_high,1,autonomous,body_rate_rmse_rad_s,Sep7,42,0.5744075069549357
rudder_high,1,autonomous,position_rmse_m,ALL,17,0.008581364435548505
rudder_high,1,autonomous,position_rmse_m,ALL,23,0.008575071940758827
rudder_high,1,autonomous,position_rmse_m,ALL,42,0.008559294323832706
rudder_high,1,autonomous,position_rmse_m,Sep17,17,0.005366408355056232
rudder_high,1,autonomous,position_rmse_m,Sep17,23,0.005345766107690126
rudder_high,1,autonomous,position_rmse_m,Sep17,42,0.005340304677466051
rudder_high,1,autonomous,position_rmse_m,Sep7,17,0.011439103173763857
rudder_high,1,autonomous,position_rmse_m,Sep7,23,0.011445566014597671
rudder_high,1,autonomous,position_rmse_m,Sep7,42,0.011420618453936398
rudder_high,1,autonomous,velocity_rmse_m_s,ALL,17,0.06692402010880072
rudder_high,1,autonomous,velocity_rmse_m_s,ALL,23,0.07026283829107774
rudder_high,1,autonomous,velocity_rmse_m_s,ALL,42,0.06860495222757206
rudder_high,1,autonomous,velocity_rmse_m_s,Sep17,17,0.06225229253836594
rudder_high,1,autonomous,velocity_rmse_m_s,Sep17,23,0.06525010691567376
rudder_high,1,autonomous,velocity_rmse_m_s,Sep17,42,0.06265500047259004
rudder_high,1,autonomous,velocity_rmse_m_s,Sep7,17,0.07107666683807606
rudder_high,1,autonomous,velocity_rmse_m_s,Sep7,23,0.07471859951365906
rudder_high,1,autonomous,velocity_rmse_m_s,Sep7,42,0.0738937982320005
rudder_high,2,autonomous,attitude_error_deg,ALL,17,0.8154468670567069
rudder_high,2,autonomous,attitude_error_deg,ALL,23,0.8260273908196689
rudder_high,2,autonomous,attitude_error_deg,ALL,42,0.8129058566791049
rudder_high,2,autonomous,attitude_error_deg,Sep17,17,0.7745968331490177
rudder_high,2,autonomous,attitude_error_deg,Sep17,23,0.7698568037716987
rudder_high,2,autonomous,attitude_error_deg,Sep17,42,0.7736417029179867
rudder_high,2,autonomous,attitude_error_deg,Sep7,17,0.8517580083079862
rudder_high,2,autonomous,attitude_error_deg,Sep7,23,0.8759568015289756
rudder_high,2,autonomous,attitude_error_deg,Sep7,42,0.8478073266889877
rudder_high,2,autonomous,body_rate_rmse_rad_s,ALL,17,0.5368275555345754
rudder_high,2,autonomous,body_rate_rmse_rad_s,ALL,23,0.5426195804313336
rudder_high,2,autonomous,body_rate_rmse_rad_s,ALL,42,0.5459718230118094
rudder_high,2,autonomous,body_rate_rmse_rad_s,Sep17,17,0.5475266134017828
rudder_high,2,autonomous,body_rate_rmse_rad_s,Sep17,23,0.5547256139336774
rudder_high,2,autonomous,body_rate_rmse_rad_s,Sep17,42,0.5655864784150687
rudder_high,2,autonomous,body_rate_rmse_rad_s,Sep7,17,0.5273172818748355
rudder_high,2,autonomous,body_rate_rmse_rad_s,Sep7,23,0.5318586617625837
rudder_high,2,autonomous,body_rate_rmse_rad_s,Sep7,42,0.5285365737644677
rudder_high,2,autonomous,position_rmse_m,ALL,17,0.01630994225775079
rudder_high,2,autonomous,position_rmse_m,ALL,23,0.016333217034475076
rudder_high,2,autonomous,position_rmse_m,ALL,42,0.016265229363327596
rudder_high,2,autonomous,position_rmse_m,Sep17,17,0.00923692474197583
rudder_high,2,autonomous,position_rmse_m,Sep17,23,0.009241793952558166
rudder_high,2,autonomous,position_rmse_m,Sep17,42,0.009174827677940717
rudder_high,2,autonomous,position_rmse_m,Sep7,17,0.022597068938439643
rudder_high,2,autonomous,position_rmse_m,Sep7,23,0.022636704218401218
rudder_high,2,autonomous,position_rmse_m,Sep7,42,0.02256780863922704
rudder_high,2,autonomous,velocity_rmse_m_s,ALL,17,0.11471196757053743
rudder_high,2,autonomous,velocity_rmse_m_s,ALL,23,0.12005720642377878
rudder_high,2,autonomous,velocity_rmse_m_s,ALL,42,0.11654531121680527
rudder_high,2,autonomous,velocity_rmse_m_s,Sep17,17,0.10432930956546789
rudder_high,2,autonomous,velocity_rmse_m_s,Sep17,23,0.10865107140283843
rudder_high,2,autonomous,velocity_rmse_m_s,Sep17,42,0.1046437849460823
rudder_high,2,autonomous,velocity_rmse_m_s,Sep7,17,0.12394099690837702
rudder_high,2,autonomous,velocity_rmse_m_s,Sep7,23,0.1301959931090591
rudder_high,2,autonomous,velocity_rmse_m_s,Sep7,42,0.12712444567967016
rudder_high,3,autonomous,attitude_error_deg,ALL,17,1.142673280917455
rudder_high,3,autonomous,attitude_error_deg,ALL,23,1.1705032628658565
rudder_high,3,autonomous,attitude_error_deg,ALL,42,1.1599796606977968
rudder_high,3,autonomous,attitude_error_deg,Sep17,17,1.1341838579543677
rudder_high,3,autonomous,attitude_error_deg,Sep17,23,1.1424918494726954
rudder_high,3,autonomous,attitude_error_deg,Sep17,42,1.1694261555703813
rudder_high,3,autonomous,attitude_error_deg,Sep7,17,1.150219434662421
rudder_high,3,autonomous,attitude_error_deg,Sep7,23,1.1954022969931108
rudder_high,3,autonomous,attitude_error_deg,Sep7,42,1.1515827763666104
rudder_high,3,autonomous,body_rate_rmse_rad_s,ALL,17,0.574732893962639
rudder_high,3,autonomous,body_rate_rmse_rad_s,ALL,23,0.5777514379014228
rudder_high,3,autonomous,body_rate_rmse_rad_s,ALL,42,0.5870228225244749
rudder_high,3,autonomous,body_rate_rmse_rad_s,Sep17,17,0.5696272946267036
rudder_high,3,autonomous,body_rate_rmse_rad_s,Sep17,23,0.5581238931514789
rudder_high,3,autonomous,body_rate_rmse_rad_s,Sep17,42,0.5768821532432689
rudder_high,3,autonomous,body_rate_rmse_rad_s,Sep7,17,0.5792712044834707
rudder_high,3,autonomous,body_rate_rmse_rad_s,Sep7,23,0.5951981443458173
rudder_high,3,autonomous,body_rate_rmse_rad_s,Sep7,42,0.5960367507744359
rudder_high,3,autonomous,position_rmse_m,ALL,17,0.023733026873209037
rudder_high,3,autonomous,position_rmse_m,ALL,23,0.023823077385097147
rudder_high,3,autonomous,position_rmse_m,ALL,42,0.023602069413041285
rudder_high,3,autonomous,position_rmse_m,Sep17,17,0.013425033852120414
rudder_high,3,autonomous,position_rmse_m,Sep17,23,0.013472116200183676
rudder_high,3,autonomous,position_rmse_m,Sep17,42,0.013237800016218491
rudder_high,3,autonomous,position_rmse_m,Sep7,17,0.03289568733639892
rudder_high,3,autonomous,position_rmse_m,Sep7,23,0.0330239317716869
rudder_high,3,autonomous,position_rmse_m,Sep7,42,0.03281475332132821
rudder_high,3,autonomous,velocity_rmse_m_s,ALL,17,0.1588960700243782
rudder_high,3,autonomous,velocity_rmse_m_s,ALL,23,0.1696103794015722
rudder_high,3,autonomous,velocity_rmse_m_s,ALL,42,0.16142567354536738
rudder_high,3,autonomous,velocity_rmse_m_s,Sep17,17,0.13955337784593674
rudder_high,3,autonomous,velocity_rmse_m_s,Sep17,23,0.14777864903972393
rudder_high,3,autonomous,velocity_rmse_m_s,Sep17,42,0.1402702254683306
rudder_high,3,autonomous,velocity_rmse_m_s,Sep7,17,0.17608957418299281
rudder_high,3,autonomous,velocity_rmse_m_s,Sep7,23,0.1890163619454373
rudder_high,3,autonomous,velocity_rmse_m_s,Sep7,42,0.18023051628051118
rudder_high,4,autonomous,attitude_error_deg,ALL,17,1.3762087010297823
rudder_high,4,autonomous,attitude_error_deg,ALL,23,1.4278662998836273
rudder_high,4,autonomous,attitude_error_deg,ALL,42,1.4249953764089602
rudder_high,4,autonomous,attitude_error_deg,Sep17,17,1.4125127641178463
rudder_high,4,autonomous,attitude_error_deg,Sep17,23,1.428077430034174
rudder_high,4,autonomous,attitude_error_deg,Sep17,42,1.469521186635947
rudder_high,4,autonomous,attitude_error_deg,Sep7,17,1.343938422729281
rudder_high,4,autonomous,attitude_error_deg,Sep7,23,1.427678628638697
rudder_high,4,autonomous,attitude_error_deg,Sep7,42,1.3854168784294167
rudder_high,4,autonomous,body_rate_rmse_rad_s,ALL,17,0.6010251921988722
rudder_high,4,autonomous,body_rate_rmse_rad_s,ALL,23,0.594484228281046
rudder_high,4,autonomous,body_rate_rmse_rad_s,ALL,42,0.6061380407085918
rudder_high,4,autonomous,body_rate_rmse_rad_s,Sep17,17,0.5582758193301585
rudder_high,4,autonomous,body_rate_rmse_rad_s,Sep17,23,0.5405561979758362
rudder_high,4,autonomous,body_rate_rmse_rad_s,Sep17,42,0.5710874185038973
rudder_high,4,autonomous,body_rate_rmse_rad_s,Sep7,17,0.6390246347488397
rudder_high,4,autonomous,body_rate_rmse_rad_s,Sep7,23,0.64242025521901
rudder_high,4,autonomous,body_rate_rmse_rad_s,Sep7,42,0.6372941493349868
rudder_high,4,autonomous,position_rmse_m,ALL,17,0.031001140899739058
rudder_high,4,autonomous,position_rmse_m,ALL,23,0.031196290960664556
rudder_high,4,autonomous,position_rmse_m,ALL,42,0.030814762084043684
rudder_high,4,autonomous,position_rmse_m,Sep17,17,0.017844036206983105
rudder_high,4,autonomous,position_rmse_m,Sep17,23,0.018027752494782175
rudder_high,4,autonomous,position_rmse_m,Sep17,42,0.017636673697891528
rudder_high,4,autonomous,position_rmse_m,Sep7,17,0.04269634507107768
rudder_high,4,autonomous,position_rmse_m,Sep7,23,0.04290165848589334
rudder_high,4,autonomous,position_rmse_m,Sep7,42,0.04252861842729004
rudder_high,4,autonomous,velocity_rmse_m_s,ALL,17,0.18833333439715536
rudder_high,4,autonomous,velocity_rmse_m_s,ALL,23,0.20534866999413687
rudder_high,4,autonomous,velocity_rmse_m_s,ALL,42,0.19095100643327326
rudder_high,4,autonomous,velocity_rmse_m_s,Sep17,17,0.16862610041882092
rudder_high,4,autonomous,velocity_rmse_m_s,Sep17,23,0.18055473107800024
rudder_high,4,autonomous,velocity_rmse_m_s,Sep17,42,0.17066764930346184
rudder_high,4,autonomous,velocity_rmse_m_s,Sep7,17,0.2058508757112304
rudder_high,4,autonomous,velocity_rmse_m_s,Sep7,23,0.22738772680848054
rudder_high,4,autonomous,velocity_rmse_m_s,Sep7,42,0.20898065721532783
rudder_high,5,autonomous,attitude_error_deg,ALL,17,1.6171263322134735
rudder_high,5,autonomous,attitude_error_deg,ALL,23,1.6629872836511557
rudder_high,5,autonomous,attitude_error_deg,ALL,42,1.6867548843056155
rudder_high,5,autonomous,attitude_error_deg,Sep17,17,1.7430308554359981
rudder_high,5,autonomous,attitude_error_deg,Sep17,23,1.7361259792970853
rudder_high,5,autonomous,attitude_error_deg,Sep17,42,1.809707450472643
rudder_high,5,autonomous,attitude_error_deg,Sep7,17,1.5052112004601181
rudder_high,5,autonomous,attitude_error_deg,Sep7,23,1.5979751097436627
rudder_high,5,autonomous,attitude_error_deg,Sep7,42,1.5774637143793686
rudder_high,5,autonomous,body_rate_rmse_rad_s,ALL,17,0.6098031565001147
rudder_high,5,autonomous,body_rate_rmse_rad_s,ALL,23,0.6165207466638996
rudder_high,5,autonomous,body_rate_rmse_rad_s,ALL,42,0.6202012362735925
rudder_high,5,autonomous,body_rate_rmse_rad_s,Sep17,17,0.6027118969406986
rudder_high,5,autonomous,body_rate_rmse_rad_s,Sep17,23,0.6005821036299452
rudder_high,5,autonomous,body_rate_rmse_rad_s,Sep17,42,0.6235950292216708
rudder_high,5,autonomous,body_rate_rmse_rad_s,Sep7,17,0.6161064983307069
rudder_high,5,autonomous,body_rate_rmse_rad_s,Sep7,23,0.630688429360748
rudder_high,5,autonomous,body_rate_rmse_rad_s,Sep7,42,0.6171845314308562
rudder_high,5,autonomous,position_rmse_m,ALL,17,0.03910707960506341
rudder_high,5,autonomous,position_rmse_m,ALL,23,0.03951029096047891
rudder_high,5,autonomous,position_rmse_m,ALL,42,0.03883615731343881
rudder_high,5,autonomous,position_rmse_m,Sep17,17,0.022429125097339447
rudder_high,5,autonomous,position_rmse_m,Sep17,23,0.02279895706433139
rudder_high,5,autonomous,position_rmse_m,Sep17,42,0.022166644365522965
rudder_high,5,autonomous,position_rmse_m,Sep7,17,0.053931928056373604
rudder_high,5,autonomous,position_rmse_m,Sep7,23,0.054364809979276695
rudder_high,5,autonomous,position_rmse_m,Sep7,42,0.05365350215603068
rudder_high,5,autonomous,velocity_rmse_m_s,ALL,17,0.20883706078751385
rudder_high,5,autonomous,velocity_rmse_m_s,ALL,23,0.23149247759660896
rudder_high,5,autonomous,velocity_rmse_m_s,ALL,42,0.21131298785167696
