seed,condition,metric,horizon,kind,group,flight,cohort,n_origins,value
17,original,p_rad_s,1s,endpoint,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,0.5667951616484245
17,original,p_rad_s,1s,endpoint,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,0.4885793312158039
17,original,p_rad_s,1s,endpoint,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,0.5782137361106364
17,original,p_rad_s,1s,endpoint,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,0.5560433984091466
17,original,p_rad_s,1s,endpoint,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,0.5146852866472263
17,original,p_rad_s,1s,endpoint,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,0.4314560163128525
17,original,p_rad_s,1s,endpoint,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,0.551612754399496
17,original,p_rad_s,1s,endpoint,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,0.36534569050409116
17,original,p_rad_s,1s,endpoint,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,0.5166513645321836
17,original,p_rad_s,1s,endpoint,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,0.47216582465391627
17,original,p_rad_s,1s,endpoint,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,0.5817185906516339
17,original,p_rad_s,1s,endpoint,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,0.4508832004540701
17,original,p_rad_s,1s,endpoint,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,0.4667140976176599
17,original,p_rad_s,1s,endpoint,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,46,0.5861118498216528
17,original,p_rad_s,1s,endpoint,low,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,39,0.6180137426884345
17,original,p_rad_s,1s,endpoint,low,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,87,0.4696886308001981
17,original,p_rad_s,1s,endpoint,low,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,91,0.5518428128132672
17,original,p_rad_s,1s,endpoint,low,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,44,0.42281732146544576
17,original,p_rad_s,1s,endpoint,low,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,84,0.3879518817742235
17,original,p_rad_s,1s,endpoint,low,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,104,0.6158319791946614
17,original,p_rad_s,1s,endpoint,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,25,0.5768569199041563
17,original,p_rad_s,1s,endpoint,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,0.4456048221406133
17,original,p_rad_s,1s,endpoint,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,29,0.5038138179606183
17,original,p_rad_s,1s,endpoint,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,19,0.5898968335438154
17,original,p_rad_s,1s,endpoint,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,34,0.342667204403689
17,original,p_rad_s,1s,endpoint,low,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,21,0.6214136172960015
17,original,p_rad_s,1s,endpoint,low,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,18,0.39850956394895015
17,original,p_rad_s,1s,endpoint,low,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,21,0.3951775484872552
17,original,p_rad_s,1s,endpoint,middle,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,45,0.603269348243103
17,original,p_rad_s,1s,endpoint,middle,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,59,0.5060277413007899
17,original,p_rad_s,1s,endpoint,middle,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,84,0.5110272618796132
17,original,p_rad_s,1s,endpoint,middle,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,103,0.5185336825357084
17,original,p_rad_s,1s,endpoint,middle,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,47,0.502382013123993
17,original,p_rad_s,1s,endpoint,middle,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,46,0.4807176545618251
17,original,p_rad_s,1s,endpoint,middle,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,78,0.616485542448234
17,original,p_rad_s,1s,endpoint,middle,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,95,0.546678606370024
17,original,p_rad_s,1s,endpoint,middle,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,52,0.5133038525613065
17,original,p_rad_s,1s,endpoint,middle,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,71,0.49963481794015574
17,original,p_rad_s,1s,endpoint,middle,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,77,0.5402851962101607
17,original,p_rad_s,1s,endpoint,middle,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,88,0.42303576277670746
17,original,p_rad_s,1s,endpoint,middle,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,76,0.49490255745436246
17,original,p_rad_s,1s,endpoint,middle,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,69,0.35951794617876676
17,original,p_rad_s,1s,endpoint,middle,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,93,0.49128091256719597
17,original,p_rad_s,1s,endpoint,middle,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,95,0.5029851167206081
17,original,p_rad_s,1s,endpoint,middle,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,62,0.607492810990509
17,original,p_rad_s,1s,endpoint,high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,24,0.6399814218331153
17,original,p_rad_s,1s,endpoint,high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,30,0.5481089564989868
17,original,p_rad_s,1s,endpoint,high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,30,0.6559707586947097
17,original,p_rad_s,1s,endpoint,high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,19,0.5130048392725233
17,original,p_rad_s,1s,endpoint,high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,16,0.4702740537203626
17,original,p_rad_s,1s,endpoint,high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,18,0.4409761733405175
17,original,p_rad_s,1s,endpoint,high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,18,0.6440161842012029
17,original,p_rad_s,1s,endpoint,high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,22,0.5619220389201683
17,original,p_rad_s,1s,endpoint,high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,8,0.4592659536875431
17,original,p_rad_s,1s,endpoint,high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,34,0.6451350685224478
17,original,p_rad_s,1s,endpoint,high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,0.5196873886948896
17,original,p_rad_s,1s,endpoint,high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,27,0.37002408461073405
17,original,p_rad_s,1s,endpoint,high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,0.606405010898927
17,original,p_rad_s,1s,endpoint,high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,0.39674086942198306
17,original,p_rad_s,1s,endpoint,high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,0.5094520317466888
17,original,p_rad_s,1s,endpoint,high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,0.414008940750048
17,original,p_rad_s,1s,endpoint,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,0.6328834674977893
17,original,p_rad_s,0_500ms,interval,ALL,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,0.534807454894476
17,original,p_rad_s,0_500ms,interval,ALL,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,0.5383482199704199
17,original,p_rad_s,0_500ms,interval,ALL,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,0.5367559821726027
17,original,p_rad_s,0_500ms,interval,ALL,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,0.5371956368158702
17,original,p_rad_s,0_500ms,interval,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,0.5127833700555819
17,original,p_rad_s,0_500ms,interval,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,0.5205432340182645
17,original,p_rad_s,0_500ms,interval,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,0.5288456835567273
17,original,p_rad_s,0_500ms,interval,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,0.5127969860574209
17,original,p_rad_s,0_500ms,interval,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,0.5179288019312414
17,original,p_rad_s,0_500ms,interval,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,0.5116252005261617
17,original,p_rad_s,0_500ms,interval,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,0.49794640825634545
17,original,p_rad_s,0_500ms,interval,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,0.4756543414660479
17,original,p_rad_s,0_500ms,interval,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,0.4934013660219598
17,original,p_rad_s,0_500ms,interval,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,0.43213321882832956
17,original,p_rad_s,0_500ms,interval,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,0.42593860011465867
17,original,p_rad_s,0_500ms,interval,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,0.45475003683539234
17,original,p_rad_s,0_500ms,interval,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,0.5063318785251107
17,original,p_rad_s,0_500ms,interval,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,0.5282089212312998
17,original,p_rad_s,0_500ms,interval,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,0.5336579437687521
17,original,p_rad_s,0_500ms,interval,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,46,0.5092190926372141
17,original,p_rad_s,0_500ms,interval,low,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,39,0.5249384673782939
17,original,p_rad_s,0_500ms,interval,low,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,87,0.4982262059906367
17,original,p_rad_s,0_500ms,interval,low,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,91,0.5064507789492365
17,original,p_rad_s,0_500ms,interval,low,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,44,0.5243382961214655
17,original,p_rad_s,0_500ms,interval,low,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,84,0.5085907214116594
17,original,p_rad_s,0_500ms,interval,low,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,104,0.5107363073806857
17,original,p_rad_s,0_500ms,interval,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,25,0.4940987942281488
17,original,p_rad_s,0_500ms,interval,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,0.4855531932474824
17,original,p_rad_s,0_500ms,interval,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,29,0.45487441956677155
17,original,p_rad_s,0_500ms,interval,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,19,0.47655662402708565
17,original,p_rad_s,0_500ms,interval,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,34,0.41583194986895783
17,original,p_rad_s,0_500ms,interval,low,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,21,0.4633411392896667
17,original,p_rad_s,0_500ms,interval,low,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,18,0.4645616097155535
17,original,p_rad_s,0_500ms,interval,low,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,21,0.47768579440183834
17,original,p_rad_s,0_500ms,interval,middle,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,45,0.520139065275312
17,original,p_rad_s,0_500ms,interval,middle,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,59,0.5439813458799894
17,original,p_rad_s,0_500ms,interval,middle,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,84,0.5365412207703912
17,original,p_rad_s,0_500ms,interval,middle,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,103,0.5347306769716499
17,original,p_rad_s,0_500ms,interval,middle,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,47,0.5221266233395769
17,original,p_rad_s,0_500ms,interval,middle,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,46,0.5468750786988595
17,original,p_rad_s,0_500ms,interval,middle,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,78,0.5281965351941005
17,original,p_rad_s,0_500ms,interval,middle,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,95,0.5115989009890426
17,original,p_rad_s,0_500ms,interval,middle,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,52,0.5351101752433121
17,original,p_rad_s,0_500ms,interval,middle,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,71,0.4939629795021791
17,original,p_rad_s,0_500ms,interval,middle,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,77,0.48149236023097997
17,original,p_rad_s,0_500ms,interval,middle,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,88,0.4601456628446418
17,original,p_rad_s,0_500ms,interval,middle,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,76,0.4903899613062357
17,original,p_rad_s,0_500ms,interval,middle,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,69,0.4080522040138599
17,original,p_rad_s,0_500ms,interval,middle,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,93,0.40965341872175914
17,original,p_rad_s,0_500ms,interval,middle,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,95,0.45272416835415763
17,original,p_rad_s,0_500ms,interval,middle,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,62,0.4898884212126685
17,original,p_rad_s,0_500ms,interval,high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,24,0.586487546496349
17,original,p_rad_s,0_500ms,interval,high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,30,0.5416779984047254
17,original,p_rad_s,0_500ms,interval,high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,30,0.5769894618447864
17,original,p_rad_s,0_500ms,interval,high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,19,0.5741303601975296
17,original,p_rad_s,0_500ms,interval,high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,16,0.5608644070772485
17,original,p_rad_s,0_500ms,interval,high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,18,0.521827944191757
17,original,p_rad_s,0_500ms,interval,high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,18,0.5424529786236819
17,original,p_rad_s,0_500ms,interval,high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,22,0.5335393961284389
17,original,p_rad_s,0_500ms,interval,high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,8,0.4968205589711402
17,original,p_rad_s,0_500ms,interval,high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,34,0.5583996384331749
17,original,p_rad_s,0_500ms,interval,high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,0.5446436833265283
17,original,p_rad_s,0_500ms,interval,high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,27,0.542510264358445
17,original,p_rad_s,0_500ms,interval,high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,0.5026721174650607
17,original,p_rad_s,0_500ms,interval,high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,0.48995311016287607
17,original,p_rad_s,0_500ms,interval,high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,0.46344219822258587
17,original,p_rad_s,0_500ms,interval,high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,0.4551594063801122
17,original,p_rad_s,0_500ms,interval,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,0.5551845200854235
17,original,p_rad_s,500_1000ms,interval,ALL,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,0.5407959184237808
17,original,p_rad_s,500_1000ms,interval,ALL,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,0.5198070180685735
17,original,p_rad_s,500_1000ms,interval,ALL,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,0.5457679212279556
17,original,p_rad_s,500_1000ms,interval,ALL,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,0.5770399077828466
17,original,p_rad_s,500_1000ms,interval,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,0.5107931480061083
17,original,p_rad_s,500_1000ms,interval,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,0.5314933077907282
17,original,p_rad_s,500_1000ms,interval,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,0.53310560254397
17,original,p_rad_s,500_1000ms,interval,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,0.5436027247606878
17,original,p_rad_s,500_1000ms,interval,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,0.5069261353172604
17,original,p_rad_s,500_1000ms,interval,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,0.5274709125192639
17,original,p_rad_s,500_1000ms,interval,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,0.5272139745472699
17,original,p_rad_s,500_1000ms,interval,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,0.48797693927611463
17,original,p_rad_s,500_1000ms,interval,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,0.5108471677903169
17,original,p_rad_s,500_1000ms,interval,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,0.4433778159606546
17,original,p_rad_s,500_1000ms,interval,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,0.44294084882922036
17,original,p_rad_s,500_1000ms,interval,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,0.4685449840354126
17,original,p_rad_s,500_1000ms,interval,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,0.5322589786647041
17,original,p_rad_s,500_1000ms,interval,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,0.5163740371904981
17,original,p_rad_s,500_1000ms,interval,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,0.5141722168444743
17,original,p_rad_s,500_1000ms,interval,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,46,0.5145916972131503
17,original,p_rad_s,500_1000ms,interval,low,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,39,0.5611906945284597
17,original,p_rad_s,500_1000ms,interval,low,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,87,0.4950484591127021
17,original,p_rad_s,500_1000ms,interval,low,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,91,0.5098069927626394
17,original,p_rad_s,500_1000ms,interval,low,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,44,0.49930257169143494
17,original,p_rad_s,500_1000ms,interval,low,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,84,0.5248663854330563
17,original,p_rad_s,500_1000ms,interval,low,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,104,0.5097443522195633
17,original,p_rad_s,500_1000ms,interval,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,25,0.508523191244039
17,original,p_rad_s,500_1000ms,interval,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,0.5096105635229939
17,original,p_rad_s,500_1000ms,interval,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,29,0.47757115443218284
17,original,p_rad_s,500_1000ms,interval,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,19,0.4706973898131992
17,original,p_rad_s,500_1000ms,interval,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,34,0.4422177664087993
17,original,p_rad_s,500_1000ms,interval,low,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,21,0.47662993546454213
17,original,p_rad_s,500_1000ms,interval,low,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,18,0.4605295655454061
17,original,p_rad_s,500_1000ms,interval,low,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,21,0.5012065362431984
17,original,p_rad_s,500_1000ms,interval,middle,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,45,0.5667072828270622
17,original,p_rad_s,500_1000ms,interval,middle,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,59,0.5250378117272717
17,original,p_rad_s,500_1000ms,interval,middle,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,84,0.5338607151101558
17,original,p_rad_s,500_1000ms,interval,middle,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,103,0.5785477114493074
17,original,p_rad_s,500_1000ms,interval,middle,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,47,0.5354139685445612
17,original,p_rad_s,500_1000ms,interval,middle,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,46,0.5474211373615857
17,original,p_rad_s,500_1000ms,interval,middle,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,78,0.5394077660051577
17,original,p_rad_s,500_1000ms,interval,middle,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,95,0.5401261005111646
17,original,p_rad_s,500_1000ms,interval,middle,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,52,0.5157452122125914
17,original,p_rad_s,500_1000ms,interval,middle,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,71,0.5100390625315855
17,original,p_rad_s,500_1000ms,interval,middle,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,77,0.5010532801475643
17,original,p_rad_s,500_1000ms,interval,middle,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,88,0.4866233874463432
17,original,p_rad_s,500_1000ms,interval,middle,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,76,0.5104615087443196
17,original,p_rad_s,500_1000ms,interval,middle,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,69,0.4295376224415102
17,original,p_rad_s,500_1000ms,interval,middle,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,93,0.4303580828817864
17,original,p_rad_s,500_1000ms,interval,middle,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,95,0.46193286918585613
17,original,p_rad_s,500_1000ms,interval,middle,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,62,0.5165729430959219
17,original,p_rad_s,500_1000ms,interval,high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,24,0.5874973008416523
17,original,p_rad_s,500_1000ms,interval,high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,30,0.5267942754610875
17,original,p_rad_s,500_1000ms,interval,high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,30,0.6201181991733213
17,original,p_rad_s,500_1000ms,interval,high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,19,0.6004656635101483
17,original,p_rad_s,500_1000ms,interval,high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,16,0.5209183889611892
17,original,p_rad_s,500_1000ms,interval,high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,18,0.5939132083032983
17,original,p_rad_s,500_1000ms,interval,high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,18,0.5832833103575119
17,original,p_rad_s,500_1000ms,interval,high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,22,0.6230654524901358
17,original,p_rad_s,500_1000ms,interval,high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,8,0.40137628374095063
17,original,p_rad_s,500_1000ms,interval,high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,34,0.5748272974480125
17,original,p_rad_s,500_1000ms,interval,high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,0.5976012312562461
17,original,p_rad_s,500_1000ms,interval,high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,27,0.5032022914376126
17,original,p_rad_s,500_1000ms,interval,high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,0.5238231776635971
17,original,p_rad_s,500_1000ms,interval,high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,0.47053089874975684
17,original,p_rad_s,500_1000ms,interval,high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,0.4669490853909543
17,original,p_rad_s,500_1000ms,interval,high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,0.49123099432278183
17,original,p_rad_s,500_1000ms,interval,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,0.581328771207786
17,original,q_rad_s,100ms,endpoint,ALL,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,0.20202250218275786
17,original,q_rad_s,100ms,endpoint,ALL,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,0.2254218704625809
17,original,q_rad_s,100ms,endpoint,ALL,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,0.23577403762854277
17,original,q_rad_s,100ms,endpoint,ALL,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,0.21278862936032703
17,original,q_rad_s,100ms,endpoint,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,0.2516401090700663
17,original,q_rad_s,100ms,endpoint,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,0.19877450195998503
17,original,q_rad_s,100ms,endpoint,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,0.2161453216791217
17,original,q_rad_s,100ms,endpoint,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,0.21002364888275443
17,original,q_rad_s,100ms,endpoint,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,0.189819004246854
17,original,q_rad_s,100ms,endpoint,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,0.22595597409562837
