variable,split,channel,step,output,bin,bin_edges,near_zero_fraction,positive_fraction,negative_fraction,count,mean,std,min,p1,median,p99,max
body_rate_norm,validation,tail_sym,0,r_dot,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,0,r_dot,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,0,r_dot,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,1,ax_b,0,"[0.6258206641124447, 1.0006412524585544]",0.0,1.0,0.0,201,0.7779992050051097,0.26629754102915615,0.0713467597961425,0.2112090438604354,0.769615113735199,1.415014147758484,1.8460749387741089
body_rate_norm,validation,tail_sym,1,ax_b,1,"[0.6258206641124447, 1.0006412524585544]",0.0,0.9902912621359223,0.009708737864077669,206,0.8331703021952847,0.3076614743452666,-0.1729354113340377,0.023343412205576806,0.8288025259971619,1.512277007102966,1.741886019706726
body_rate_norm,validation,tail_sym,1,ax_b,2,"[0.6258206641124447, 1.0006412524585544]",0.0,1.0,0.0,93,0.8034068024567058,0.31799039271108986,0.0302493553608655,0.07485865846276281,0.858426034450531,1.5675948858261106,1.6504524946212769
body_rate_norm,validation,tail_sym,1,ay_b,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,1,ay_b,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,1,ay_b,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,1,az_b,0,"[0.6258206641124447, 1.0006412524585544]",0.0,0.14427860696517414,0.8557213930348259,201,-0.2178065541944008,0.22490111481071243,-0.7649659514427185,-0.6986855864524841,-0.2152919620275497,0.3132820129394531,0.8463858962059021
body_rate_norm,validation,tail_sym,1,az_b,1,"[0.6258206641124447, 1.0006412524585544]",0.0,0.0970873786407767,0.9029126213592233,206,-0.27555746804793974,0.22355099607084794,-0.7781981825828552,-0.7239311337471008,-0.27701258659362793,0.28577074408531156,0.3963708579540252
body_rate_norm,validation,tail_sym,1,az_b,2,"[0.6258206641124447, 1.0006412524585544]",0.0,0.15053763440860216,0.8494623655913979,93,-0.2503144966728825,0.264693893941366,-0.734984815120697,-0.726594865322113,-0.294804573059082,0.5286169052124023,0.5428194999694824
body_rate_norm,validation,tail_sym,1,frequency_dot,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,1,frequency_dot,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,1,frequency_dot,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,1,p_dot,0,"[0.6258206641124447, 1.0006412524585544]",0.9502487562189055,0.01990049751243781,0.029850746268656716,201,2.1869862108871524e-06,3.999395933821651e-05,-0.0001192092822748,-5.960464113741182e-05,0.0,5.960464113741182e-05,0.0004768371290992
body_rate_norm,validation,tail_sym,1,p_dot,1,"[0.6258206641124447, 1.0006412524585544]",0.9660194174757282,0.014563106796116505,0.019417475728155338,206,-1.2297074021065678e-06,4.548744224718161e-05,-0.0004768371290992,-0.00011399387617527767,0.0,0.00011324881816105865,0.0002384185645496
body_rate_norm,validation,tail_sym,1,p_dot,2,"[0.6258206641124447, 1.0006412524585544]",0.978494623655914,0.0,0.021505376344086023,93,-2.884095538906515e-06,2.4747763138835774e-05,-0.0002384185645496,-4.649162008717743e-05,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,1,q_dot,0,"[0.6258206641124447, 1.0006412524585544]",0.0,1.0,0.0,201,1.7920293305717891,0.7062219699851824,0.1062154695391655,0.368714302778244,1.7628072500228882,3.371000051498413,4.431247711181641
body_rate_norm,validation,tail_sym,1,q_dot,1,"[0.6258206641124447, 1.0006412524585544]",0.0,0.9902912621359223,0.009708737864077669,206,2.038801565386572,0.9678669902728131,-0.377416580915451,0.06599053312093012,2.236604690551758,4.154014587402343,4.601955413818359
body_rate_norm,validation,tail_sym,1,q_dot,2,"[0.6258206641124447, 1.0006412524585544]",0.0,0.978494623655914,0.021505376344086023,93,2.003158178621082,1.003140992192857,-0.7867812514305115,-0.09529590129852286,2.0422935485839844,3.995551843643188,4.145145416259766
body_rate_norm,validation,tail_sym,1,r_dot,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,1,r_dot,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,1,r_dot,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,5,ax_b,0,"[0.6258206641124447, 1.0006412524585544]",0.0,1.0,0.0,201,1.7578730973141703,0.4061665659949999,0.4615783393383026,0.8099972605705261,1.7696021795272827,2.695441007614136,2.783745288848877
body_rate_norm,validation,tail_sym,5,ax_b,1,"[0.6258206641124447, 1.0006412524585544]",0.0,0.9951456310679612,0.0048543689320388345,206,1.7287519864231637,0.5373053713838375,-0.1714825481176376,0.3728436008095741,1.7628966569900513,2.715784072875976,2.8359291553497314
body_rate_norm,validation,tail_sym,5,ax_b,2,"[0.6258206641124447, 1.0006412524585544]",0.0,1.0,0.0,93,1.7453290951508347,0.5532891002760056,0.293731689453125,0.32383677601814265,1.7579494714736938,2.7599058151245117,2.7667877674102783
body_rate_norm,validation,tail_sym,5,ay_b,0,"[0.6258206641124447, 1.0006412524585544]",0.0,1.0,0.0,201,0.116314454726986,0.0713457542331819,0.0045299530029296,0.0129044046625494,0.1047253534197807,0.3491639792919159,0.4051327407360077
body_rate_norm,validation,tail_sym,5,ay_b,1,"[0.6258206641124447, 1.0006412524585544]",0.0,0.9854368932038835,0.014563106796116505,206,0.1434935453964976,0.0861605235638415,-0.010013579390943,-0.0010013580438680855,0.13884902000427246,0.4228770434856405,0.4796981513500213
body_rate_norm,validation,tail_sym,5,ay_b,2,"[0.6258206641124447, 1.0006412524585544]",0.0,1.0,0.0,93,0.1356415786919364,0.07855978861842368,0.0008642672910355,0.002701282282359892,0.1277923583984375,0.3141403174400329,0.3377198874950409
body_rate_norm,validation,tail_sym,5,az_b,0,"[0.6258206641124447, 1.0006412524585544]",0.0,0.6716417910447762,0.3283582089552239,201,0.21702672712349136,0.5656150052707902,-0.9210705161094666,-0.7624029517173767,0.1779794543981552,1.9143818616867063,2.123236656188965
body_rate_norm,validation,tail_sym,5,az_b,1,"[0.6258206641124447, 1.0006412524585544]",0.0,0.6893203883495146,0.3106796116504854,206,0.34035689796737023,0.5980941849485372,-0.8583366274833679,-0.7483720183372498,0.21722911298274988,1.8311082124710083,2.361536026000977
body_rate_norm,validation,tail_sym,5,az_b,2,"[0.6258206641124447, 1.0006412524585544]",0.0,0.6559139784946236,0.34408602150537637,93,0.3425512407876311,0.653212391200045,-1.1104345321655271,-0.9821175980567931,0.3082752227783203,1.8908690214157107,1.994728922843933
body_rate_norm,validation,tail_sym,5,frequency_dot,0,"[0.6258206641124447, 1.0006412524585544]",0.13930348258706468,0.6368159203980099,0.22388059701492538,201,0.002939494797005413,0.018770779507650954,-0.083614133298397,-0.0716671347618103,0.0060498709790408,0.0298619251698255,0.0298619251698255
body_rate_norm,validation,tail_sym,5,frequency_dot,1,"[0.6258206641124447, 1.0006412524585544]",0.16019417475728157,0.5097087378640777,0.3300970873786408,206,-0.002058962102328411,0.025294491955972068,-0.1274049282073974,-0.09137577563524239,0.0059604640118777,0.029861832037568037,0.0358372926712036
body_rate_norm,validation,tail_sym,5,frequency_dot,2,"[0.6258206641124447, 1.0006412524585544]",0.21505376344086022,0.5053763440860215,0.27956989247311825,93,0.001513578142890672,0.022454842919103914,-0.1035332605242729,-0.0888714119791984,0.0059604640118777,0.03022759966552255,0.0302344541996717
body_rate_norm,validation,tail_sym,5,p_dot,0,"[0.6258206641124447, 1.0006412524585544]",0.0,0.9601990049751243,0.03980099502487562,201,0.3731397822017397,0.2302024310305793,-0.4034042060375213,-0.078678123652935,0.3810226619243622,1.0213851928710938,1.137495040893555
body_rate_norm,validation,tail_sym,5,p_dot,1,"[0.6258206641124447, 1.0006412524585544]",0.0,0.9466019417475728,0.05339805825242718,206,0.36796033285327656,0.261053025696185,-0.5412101745605469,-0.26679039001464844,0.3643035590648651,0.9719669222831727,1.3236998319625854
body_rate_norm,validation,tail_sym,5,p_dot,2,"[0.6258206641124447, 1.0006412524585544]",0.0,0.8817204301075269,0.11827956989247312,93,0.3038256090404766,0.2601126975391,-0.3824233710765838,-0.3271484076976776,0.2985000610351562,0.8142756819725034,0.9070038199424744
body_rate_norm,validation,tail_sym,5,q_dot,0,"[0.6258206641124447, 1.0006412524585544]",0.0,0.9402985074626866,0.05970149253731343,201,2.1358704395703416,0.9946117207219773,-2.6869771480560303,-1.799419403076172,2.25222110748291,3.5834310054779053,4.044055938720703
body_rate_norm,validation,tail_sym,5,q_dot,1,"[0.6258206641124447, 1.0006412524585544]",0.0,0.8980582524271845,0.10194174757281553,206,1.9469737019570708,1.4760856350054097,-3.050803899765014,-2.757596743106842,2.1938681602478027,3.9342401027679443,4.037812232971191
body_rate_norm,validation,tail_sym,5,q_dot,2,"[0.6258206641124447, 1.0006412524585544]",0.0,0.946236559139785,0.053763440860215055,93,2.27741004927184,1.4824621443820987,-4.013895988464356,-1.8862484788894653,2.307668209075928,4.4162917137146,4.517793655395508
body_rate_norm,validation,tail_sym,5,r_dot,0,"[0.6258206641124447, 1.0006412524585544]",0.0,0.5024875621890548,0.4975124378109453,201,-0.0023643024129043305,0.03090661602645469,-0.1319050788879394,-0.0895261690020561,0.0002458691596984,0.0599473677575588,0.0650882720947265
body_rate_norm,validation,tail_sym,5,r_dot,1,"[0.6258206641124447, 1.0006412524585544]",0.0,0.4368932038834951,0.5631067961165048,206,-0.016798104833072196,0.041774439035159885,-0.1339912414550781,-0.12274979799985876,-0.004775822162628099,0.04931855574250215,0.079751007258892
body_rate_norm,validation,tail_sym,5,r_dot,2,"[0.6258206641124447, 1.0006412524585544]",0.0,0.3333333333333333,0.6666666666666666,93,-0.02162448323223963,0.04986738923138323,-0.1401305198669433,-0.13777256011962885,-0.0171661376953125,0.0691223138570785,0.0963210985064506
frequency,train,motor,0,ax_b,0,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,0,ax_b,1,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,0,ax_b,2,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,0,ay_b,0,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,0,ay_b,1,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,0,ay_b,2,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,0,az_b,0,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,0,az_b,1,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,0,az_b,2,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,0,frequency_dot,0,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,0,frequency_dot,1,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,0,frequency_dot,2,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,0,p_dot,0,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,0,p_dot,1,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,0,p_dot,2,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,0,q_dot,0,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,0,q_dot,1,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,0,q_dot,2,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,0,r_dot,0,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,0,r_dot,1,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,0,r_dot,2,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,1,ax_b,0,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,1,ax_b,1,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,1,ax_b,2,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,1,ay_b,0,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,1,ay_b,1,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,1,ay_b,2,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,1,az_b,0,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,1,az_b,1,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,1,az_b,2,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,1,frequency_dot,0,"[3.693686167399082, 4.148623148600246]",0.0,1.0,0.0,200,3.2089456844329836,0.6138117624999654,1.3856886625289917,1.4995871782302856,3.2600311040878296,4.877630214691162,4.929229259490967
frequency,train,motor,1,frequency_dot,1,"[3.693686167399082, 4.148623148600246]",0.0,1.0,0.0,200,3.319857896566391,0.5987568495380605,1.6567109823226929,1.6961527168750763,3.3561826944351196,4.932923464775086,4.952951908111572
frequency,train,motor,1,frequency_dot,2,"[3.693686167399082, 4.148623148600246]",0.0,1.0,0.0,200,3.0866380816698076,0.5713948857383383,1.3376771211624146,1.4084875512123107,3.141415596008301,4.602591395378113,4.700007915496826
frequency,train,motor,1,p_dot,0,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,1,p_dot,1,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,1,p_dot,2,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,1,q_dot,0,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,1,q_dot,1,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,1,q_dot,2,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,1,r_dot,0,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,1,r_dot,1,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,1,r_dot,2,"[3.693686167399082, 4.148623148600246]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequency,train,motor,5,ax_b,0,"[3.693686167399082, 4.148623148600246]",0.0,1.0,0.0,200,0.40273992318660023,0.1345677899753708,0.0647306442260742,0.07207810878753657,0.3998130261898041,0.833103597164154,0.8805691599845886
frequency,train,motor,5,ax_b,1,"[3.693686167399082, 4.148623148600246]",0.0,1.0,0.0,200,0.4168169940635562,0.1270424191257068,0.0818967744708061,0.10364095866680136,0.42435523867607117,0.7762479186058039,0.8470937013626099
frequency,train,motor,5,ax_b,2,"[3.693686167399082, 4.148623148600246]",0.0,1.0,0.0,200,0.3717408827506006,0.12484460291277094,0.0489950142800807,0.061725672334432526,0.37935373187065125,0.7522813755273818,0.8665918707847595
frequency,train,motor,5,ay_b,0,"[3.693686167399082, 4.148623148600246]",0.0,0.885,0.115,200,0.049851683403248866,0.04634689689622315,-0.0743865966796875,-0.052539106495678355,0.04255771264433855,0.19184349477291088,0.2263784259557724
frequency,train,motor,5,ay_b,1,"[3.693686167399082, 4.148623148600246]",0.0,0.87,0.13,200,0.042250899189493756,0.03735411836104103,-0.0482797585427761,-0.037184953652322224,0.040054317563772146,0.12859344482421867,0.1518726348876953
frequency,train,motor,5,ay_b,2,"[3.693686167399082, 4.148623148600246]",0.0,0.85,0.15,200,0.03275871121557426,0.03794556857730653,-0.1115798875689506,-0.07822990410029888,0.0333786010742187,0.11783241473138271,0.1862048953771591
frequency,train,motor,5,az_b,0,"[3.693686167399082, 4.148623148600246]",0.0,0.0,1.0,200,-0.3965838028490543,0.1307091409079556,-0.8712112307548523,-0.7497929930686951,-0.3975927531719208,-0.06537318225950009,-0.0555515252053737
frequency,train,motor,5,az_b,1,"[3.693686167399082, 4.148623148600246]",0.0,0.0,1.0,200,-0.38215053850784897,0.12082864148429596,-0.81783527135849,-0.7362383008003235,-0.3885924518108368,-0.08397906273603434,-0.0557303391396999
frequency,train,motor,5,az_b,2,"[3.693686167399082, 4.148623148600246]",0.0,0.015,0.985,200,-0.2936014753999189,0.13374893442812055,-0.8422731757164001,-0.5916583532094956,-0.29504299163818354,0.013906954796984733,0.0165104866027832
frequency,train,motor,5,frequency_dot,0,"[3.693686167399082, 4.148623148600246]",0.0,1.0,0.0,200,9.325410528182983,0.9440620556896001,5.757390975952148,6.10702675819397,9.581820011138916,10.698748731613161,10.770243644714355
frequency,train,motor,5,frequency_dot,1,"[3.693686167399082, 4.148623148600246]",0.0,1.0,0.0,200,9.503074839115143,0.8711639683506872,6.348624706268311,6.544568500518799,9.720094203948975,10.76243348121643,10.805367469787598
frequency,train,motor,5,frequency_dot,2,"[3.693686167399082, 4.148623148600246]",0.0,1.0,0.0,200,8.892951331138612,0.9507252030589516,5.15964412689209,5.442887296676636,9.137555599212646,10.313114442825318,10.725020408630373
frequency,train,motor,5,p_dot,0,"[3.693686167399082, 4.148623148600246]",0.005,0.38,0.615,200,-0.1571799224242568,0.7249626520308525,-2.254247665405273,-2.015852928161621,-0.1408755779266357,1.6495512723922718,1.810073733329773
frequency,train,motor,5,p_dot,1,"[3.693686167399082, 4.148623148600246]",0.0,0.5,0.5,200,0.022690911168465392,0.9459815283247172,-3.6840436458587646,-2.43016361951828,0.0165402890415862,2.0612138509750353,3.5548207759857178
frequency,train,motor,5,p_dot,2,"[3.693686167399082, 4.148623148600246]",0.0,0.495,0.505,200,-0.06672322661877843,0.9561283024862717,-3.631591558456421,-2.839545965194702,-0.015139578608795948,2.0609599328041024,3.0770299434661865
frequency,train,motor,5,q_dot,0,"[3.693686167399082, 4.148623148600246]",0.0,0.245,0.755,200,-0.12425406151509379,0.2409781241977255,-1.102447509765625,-0.8565270310640335,-0.0890046283602714,0.4288923445343956,0.8249282240867615
frequency,train,motor,5,q_dot,1,"[3.693686167399082, 4.148623148600246]",0.0,0.39,0.61,200,-0.09893373995495494,0.30811793886477934,-1.60670268535614,-0.7678889632225037,-0.0669360160827636,0.48412685126066185,0.523686408996582
frequency,train,motor,5,q_dot,2,"[3.693686167399082, 4.148623148600246]",0.0,0.28,0.72,200,-0.16801537815481424,0.3682308162314916,-1.2992619276046753,-0.8922582268714905,-0.1599788516759872,0.872352660298346,1.302122950553894
frequency,train,motor,5,r_dot,0,"[3.693686167399082, 4.148623148600246]",0.0,0.97,0.03,200,0.1822131060087122,0.10899945830522864,-0.1065656468272209,-0.03890842191874974,0.18410383164882654,0.47839370399713455,0.5884021520614624
frequency,train,motor,5,r_dot,1,"[3.693686167399082, 4.148623148600246]",0.0,0.98,0.02,200,0.21471198108047246,0.11948142636058422,-0.0404268465936183,-0.026884971186518593,0.21019576489925385,0.5595216155052182,0.9025930762290956
frequency,train,motor,5,r_dot,2,"[3.693686167399082, 4.148623148600246]",0.0,0.96,0.04,200,0.19328775408444926,0.12655884982791435,-0.0730156898498535,-0.03474444147199387,0.1957118362188339,0.6322109103202814,0.7594227194786072
