mode,pattern,step,cohort,condition,metric,seed,value
Stabilized,sustained,40,ALL,continuous,r_rad_s,17,0.17904464794839134
Stabilized,sustained,40,ALL,continuous,r_rad_s,23,0.17214434578234394
Stabilized,sustained,40,ALL,continuous,r_rad_s,42,0.17457989153149361
Stabilized,sustained,40,ALL,continuous,roll_deg,17,4.541262245613528
Stabilized,sustained,40,ALL,continuous,roll_deg,23,4.222202778447674
Stabilized,sustained,40,ALL,continuous,roll_deg,42,4.442913352889641
Stabilized,sustained,40,ALL,continuous,velocity_m_s,17,0.6271400806441326
Stabilized,sustained,40,ALL,continuous,velocity_m_s,23,0.6567882884727971
Stabilized,sustained,40,ALL,continuous,velocity_m_s,42,0.6436434553832541
Stabilized,sustained,40,ALL,local100ms,attitude_deg,17,1.4832090569296816
Stabilized,sustained,40,ALL,local100ms,attitude_deg,23,1.4674315974129128
Stabilized,sustained,40,ALL,local100ms,attitude_deg,42,1.4850017363873587
Stabilized,sustained,40,ALL,local100ms,body_rate_rad_s,17,0.5693935889148127
Stabilized,sustained,40,ALL,local100ms,body_rate_rad_s,23,0.5654243840248953
Stabilized,sustained,40,ALL,local100ms,body_rate_rad_s,42,0.5651710820365988
Stabilized,sustained,40,ALL,local100ms,p_rad_s,17,0.5001883201486644
Stabilized,sustained,40,ALL,local100ms,p_rad_s,23,0.4963527922626882
Stabilized,sustained,40,ALL,local100ms,p_rad_s,42,0.4978094871500164
Stabilized,sustained,40,ALL,local100ms,position_m,17,0.033181248417039684
Stabilized,sustained,40,ALL,local100ms,position_m,23,0.03325168497060278
Stabilized,sustained,40,ALL,local100ms,position_m,42,0.03323822314369547
Stabilized,sustained,40,ALL,local100ms,q_rad_s,17,0.2297300295147964
Stabilized,sustained,40,ALL,local100ms,q_rad_s,23,0.22470751494617802
Stabilized,sustained,40,ALL,local100ms,q_rad_s,42,0.22113618623408218
Stabilized,sustained,40,ALL,local100ms,r_rad_s,17,0.13025583839957622
Stabilized,sustained,40,ALL,local100ms,r_rad_s,23,0.135277308244593
Stabilized,sustained,40,ALL,local100ms,r_rad_s,42,0.13300595712327815
Stabilized,sustained,40,ALL,local100ms,roll_deg,17,1.1057127908709825
Stabilized,sustained,40,ALL,local100ms,roll_deg,23,1.1177418221629438
Stabilized,sustained,40,ALL,local100ms,roll_deg,42,1.120268225764946
Stabilized,sustained,40,ALL,local100ms,velocity_m_s,17,0.148616640955369
Stabilized,sustained,40,ALL,local100ms,velocity_m_s,23,0.15352250098165848
Stabilized,sustained,40,ALL,local100ms,velocity_m_s,42,0.16369451199275556
Stabilized,sustained,40,Sep17,continuous,attitude_deg,17,6.843365246821997
Stabilized,sustained,40,Sep17,continuous,attitude_deg,23,6.78362917440972
Stabilized,sustained,40,Sep17,continuous,attitude_deg,42,6.621126750959277
Stabilized,sustained,40,Sep17,continuous,body_rate_rad_s,17,0.6084540837122946
Stabilized,sustained,40,Sep17,continuous,body_rate_rad_s,23,0.607848326653557
Stabilized,sustained,40,Sep17,continuous,body_rate_rad_s,42,0.5895868341102395
Stabilized,sustained,40,Sep17,continuous,p_rad_s,17,0.4729219876470475
Stabilized,sustained,40,Sep17,continuous,p_rad_s,23,0.4761327675074384
Stabilized,sustained,40,Sep17,continuous,p_rad_s,42,0.4632979242960388
Stabilized,sustained,40,Sep17,continuous,position_m,17,0.31800160629532725
Stabilized,sustained,40,Sep17,continuous,position_m,23,0.34313643013011963
Stabilized,sustained,40,Sep17,continuous,position_m,42,0.32535999615829925
Stabilized,sustained,40,Sep17,continuous,q_rad_s,17,0.3195401898161328
Stabilized,sustained,40,Sep17,continuous,q_rad_s,23,0.32615115166601005
Stabilized,sustained,40,Sep17,continuous,q_rad_s,42,0.30907014483149514
Stabilized,sustained,40,Sep17,continuous,r_rad_s,17,0.18674186451706454
Stabilized,sustained,40,Sep17,continuous,r_rad_s,23,0.17202828551948543
Stabilized,sustained,40,Sep17,continuous,r_rad_s,42,0.18002071251239846
Stabilized,sustained,40,Sep17,continuous,roll_deg,17,4.922822661593276
Stabilized,sustained,40,Sep17,continuous,roll_deg,23,4.617815258626927
Stabilized,sustained,40,Sep17,continuous,roll_deg,42,4.869718658911938
Stabilized,sustained,40,Sep17,continuous,velocity_m_s,17,0.6068847630252074
Stabilized,sustained,40,Sep17,continuous,velocity_m_s,23,0.6729364005837954
Stabilized,sustained,40,Sep17,continuous,velocity_m_s,42,0.639761287448804
Stabilized,sustained,40,Sep17,local100ms,attitude_deg,17,1.5597544293896897
Stabilized,sustained,40,Sep17,local100ms,attitude_deg,23,1.5148441831281512
Stabilized,sustained,40,Sep17,local100ms,attitude_deg,42,1.5470571446724906
Stabilized,sustained,40,Sep17,local100ms,body_rate_rad_s,17,0.520313300027917
Stabilized,sustained,40,Sep17,local100ms,body_rate_rad_s,23,0.5174448156871172
Stabilized,sustained,40,Sep17,local100ms,body_rate_rad_s,42,0.5127955354250673
Stabilized,sustained,40,Sep17,local100ms,p_rad_s,17,0.4406669037949834
Stabilized,sustained,40,Sep17,local100ms,p_rad_s,23,0.433898592628161
Stabilized,sustained,40,Sep17,local100ms,p_rad_s,42,0.433290622455005
Stabilized,sustained,40,Sep17,local100ms,position_m,17,0.019056247347688977
Stabilized,sustained,40,Sep17,local100ms,position_m,23,0.019437268714432146
Stabilized,sustained,40,Sep17,local100ms,position_m,42,0.019114104138983318
Stabilized,sustained,40,Sep17,local100ms,q_rad_s,17,0.24368419767655275
Stabilized,sustained,40,Sep17,local100ms,q_rad_s,23,0.23983215023230722
Stabilized,sustained,40,Sep17,local100ms,q_rad_s,42,0.23392478295918182
Stabilized,sustained,40,Sep17,local100ms,r_rad_s,17,0.11502644075664185
Stabilized,sustained,40,Sep17,local100ms,r_rad_s,23,0.13268087373168116
Stabilized,sustained,40,Sep17,local100ms,r_rad_s,42,0.1236190681904683
Stabilized,sustained,40,Sep17,local100ms,roll_deg,17,1.1356231542273825
Stabilized,sustained,40,Sep17,local100ms,roll_deg,23,1.106322483474029
Stabilized,sustained,40,Sep17,local100ms,roll_deg,42,1.124960409011544
Stabilized,sustained,40,Sep17,local100ms,velocity_m_s,17,0.14324397258808402
Stabilized,sustained,40,Sep17,local100ms,velocity_m_s,23,0.1496246493674534
Stabilized,sustained,40,Sep17,local100ms,velocity_m_s,42,0.1471333272730611
Stabilized,sustained,40,Sep7,continuous,attitude_deg,17,5.882369148505646
Stabilized,sustained,40,Sep7,continuous,attitude_deg,23,5.857344783203293
Stabilized,sustained,40,Sep7,continuous,attitude_deg,42,5.828170199692753
Stabilized,sustained,40,Sep7,continuous,body_rate_rad_s,17,0.6746862072838304
Stabilized,sustained,40,Sep7,continuous,body_rate_rad_s,23,0.6853362689143605
Stabilized,sustained,40,Sep7,continuous,body_rate_rad_s,42,0.6670652153503482
Stabilized,sustained,40,Sep7,continuous,p_rad_s,17,0.584676331345958
Stabilized,sustained,40,Sep7,continuous,p_rad_s,23,0.5998083432230864
Stabilized,sustained,40,Sep7,continuous,p_rad_s,42,0.586898039596859
Stabilized,sustained,40,Sep7,continuous,position_m,17,0.47438042895974497
Stabilized,sustained,40,Sep7,continuous,position_m,23,0.4754428049428555
Stabilized,sustained,40,Sep7,continuous,position_m,42,0.4753191347177753
Stabilized,sustained,40,Sep7,continuous,q_rad_s,17,0.2841138771655715
Stabilized,sustained,40,Sep7,continuous,q_rad_s,23,0.2784075872048317
Stabilized,sustained,40,Sep7,continuous,q_rad_s,42,0.2638658084574841
Stabilized,sustained,40,Sep7,continuous,r_rad_s,17,0.17220267766512626
Stabilized,sustained,40,Sep7,continuous,r_rad_s,23,0.1722475104604404
Stabilized,sustained,40,Sep7,continuous,r_rad_s,42,0.16974360621513376
Stabilized,sustained,40,Sep7,continuous,roll_deg,17,4.202097431409308
Stabilized,sustained,40,Sep7,continuous,roll_deg,23,3.870547240510559
Stabilized,sustained,40,Sep7,continuous,roll_deg,42,4.063530858647599
Stabilized,sustained,40,Sep7,continuous,velocity_m_s,17,0.6451448074165104
Stabilized,sustained,40,Sep7,continuous,velocity_m_s,23,0.6424344110407986
Stabilized,sustained,40,Sep7,continuous,velocity_m_s,42,0.6470942713249875
Stabilized,sustained,40,Sep7,local100ms,attitude_deg,17,1.4151687258541188
Stabilized,sustained,40,Sep7,local100ms,attitude_deg,23,1.425287076777145
Stabilized,sustained,40,Sep7,local100ms,attitude_deg,42,1.4298413734672417
Stabilized,sustained,40,Sep7,local100ms,body_rate_rad_s,17,0.6130205123698312
Stabilized,sustained,40,Sep7,local100ms,body_rate_rad_s,23,0.6080728892140312
Stabilized,sustained,40,Sep7,local100ms,body_rate_rad_s,42,0.6117271234690713
Stabilized,sustained,40,Sep7,local100ms,p_rad_s,17,0.553096245796381
Stabilized,sustained,40,Sep7,local100ms,p_rad_s,23,0.5518676363822679
Stabilized,sustained,40,Sep7,local100ms,p_rad_s,42,0.5551595891011376
Stabilized,sustained,40,Sep7,local100ms,position_m,17,0.04573680492312921
Stabilized,sustained,40,Sep7,local100ms,position_m,23,0.045531166087198906
Stabilized,sustained,40,Sep7,local100ms,position_m,42,0.045792995592328495
Stabilized,sustained,40,Sep7,local100ms,q_rad_s,17,0.21732632448212408
Stabilized,sustained,40,Sep7,local100ms,q_rad_s,23,0.211263394691841
Stabilized,sustained,40,Sep7,local100ms,q_rad_s,42,0.2097685447006603
Stabilized,sustained,40,Sep7,local100ms,r_rad_s,17,0.14379308074885117
Stabilized,sustained,40,Sep7,local100ms,r_rad_s,23,0.13758525003384797
Stabilized,sustained,40,Sep7,local100ms,r_rad_s,42,0.14134985839688688
Stabilized,sustained,40,Sep7,local100ms,roll_deg,17,1.0791258012208491
Stabilized,sustained,40,Sep7,local100ms,roll_deg,23,1.1278923454419791
Stabilized,sustained,40,Sep7,local100ms,roll_deg,42,1.1160973962124143
Stabilized,sustained,40,Sep7,local100ms,velocity_m_s,17,0.1533923461707334
Stabilized,sustained,40,Sep7,local100ms,velocity_m_s,23,0.156987257972063
Stabilized,sustained,40,Sep7,local100ms,velocity_m_s,42,0.17841556507692843
Stabilized,sustained,45,ALL,continuous,attitude_deg,17,6.90934619045914
Stabilized,sustained,45,ALL,continuous,attitude_deg,23,6.847734946470312
Stabilized,sustained,45,ALL,continuous,attitude_deg,42,6.758653022461237
Stabilized,sustained,45,ALL,continuous,body_rate_rad_s,17,0.6136933096084084
Stabilized,sustained,45,ALL,continuous,body_rate_rad_s,23,0.6131317176964672
Stabilized,sustained,45,ALL,continuous,body_rate_rad_s,42,0.6103167030864709
Stabilized,sustained,45,ALL,continuous,p_rad_s,17,0.5054934321614789
Stabilized,sustained,45,ALL,continuous,p_rad_s,23,0.49217789503652665
Stabilized,sustained,45,ALL,continuous,p_rad_s,42,0.5061817823976635
Stabilized,sustained,45,ALL,continuous,position_m,17,0.47143105993177103
Stabilized,sustained,45,ALL,continuous,position_m,23,0.48752185293771505
Stabilized,sustained,45,ALL,continuous,position_m,42,0.47629629571216536
Stabilized,sustained,45,ALL,continuous,q_rad_s,17,0.2901324648902715
Stabilized,sustained,45,ALL,continuous,q_rad_s,23,0.31039957706597354
Stabilized,sustained,45,ALL,continuous,q_rad_s,42,0.28006268368713666
Stabilized,sustained,45,ALL,continuous,r_rad_s,17,0.17529904271000793
Stabilized,sustained,45,ALL,continuous,r_rad_s,23,0.16864446165326416
Stabilized,sustained,45,ALL,continuous,r_rad_s,42,0.17261649508243618
Stabilized,sustained,45,ALL,continuous,roll_deg,17,5.088556052213865
Stabilized,sustained,45,ALL,continuous,roll_deg,23,4.731951480244226
Stabilized,sustained,45,ALL,continuous,roll_deg,42,4.995378395890837
Stabilized,sustained,45,ALL,continuous,velocity_m_s,17,0.6909694367672249
Stabilized,sustained,45,ALL,continuous,velocity_m_s,23,0.7218835796615889
Stabilized,sustained,45,ALL,continuous,velocity_m_s,42,0.7022550004533059
Stabilized,sustained,45,ALL,local100ms,attitude_deg,17,1.4659602827492682
Stabilized,sustained,45,ALL,local100ms,attitude_deg,23,1.4518136353602946
Stabilized,sustained,45,ALL,local100ms,attitude_deg,42,1.4898897758987828
Stabilized,sustained,45,ALL,local100ms,body_rate_rad_s,17,0.5725013361139368
Stabilized,sustained,45,ALL,local100ms,body_rate_rad_s,23,0.5610876208783688
Stabilized,sustained,45,ALL,local100ms,body_rate_rad_s,42,0.5536050244482057
Stabilized,sustained,45,ALL,local100ms,p_rad_s,17,0.4895771576352801
Stabilized,sustained,45,ALL,local100ms,p_rad_s,23,0.4809046354460687
Stabilized,sustained,45,ALL,local100ms,p_rad_s,42,0.47425709744165045
Stabilized,sustained,45,ALL,local100ms,position_m,17,0.03406435748294054
Stabilized,sustained,45,ALL,local100ms,position_m,23,0.03403586603925693
Stabilized,sustained,45,ALL,local100ms,position_m,42,0.033987974374858405
Stabilized,sustained,45,ALL,local100ms,q_rad_s,17,0.25238451441183984
Stabilized,sustained,45,ALL,local100ms,q_rad_s,23,0.2441272119844862
Stabilized,sustained,45,ALL,local100ms,q_rad_s,42,0.2381243792383423
Stabilized,sustained,45,ALL,local100ms,r_rad_s,17,0.13121530724075794
Stabilized,sustained,45,ALL,local100ms,r_rad_s,23,0.13143574596337015
Stabilized,sustained,45,ALL,local100ms,r_rad_s,42,0.13480403901636942
Stabilized,sustained,45,ALL,local100ms,roll_deg,17,1.0756036088387932
Stabilized,sustained,45,ALL,local100ms,roll_deg,23,1.0923567716051192
Stabilized,sustained,45,ALL,local100ms,roll_deg,42,1.1577720619317677
Stabilized,sustained,45,ALL,local100ms,velocity_m_s,17,0.13525756899059713
Stabilized,sustained,45,ALL,local100ms,velocity_m_s,23,0.1374818309319266
Stabilized,sustained,45,ALL,local100ms,velocity_m_s,42,0.14417220909588435
Stabilized,sustained,45,Sep17,continuous,attitude_deg,17,7.316558379181083
Stabilized,sustained,45,Sep17,continuous,attitude_deg,23,7.267273782256142
Stabilized,sustained,45,Sep17,continuous,attitude_deg,42,7.126405793444863
Stabilized,sustained,45,Sep17,continuous,body_rate_rad_s,17,0.6027929517353473
Stabilized,sustained,45,Sep17,continuous,body_rate_rad_s,23,0.6148049148896848
Stabilized,sustained,45,Sep17,continuous,body_rate_rad_s,42,0.6028851100065622
Stabilized,sustained,45,Sep17,continuous,p_rad_s,17,0.4752610618707976
Stabilized,sustained,45,Sep17,continuous,p_rad_s,23,0.4593491066084697
Stabilized,sustained,45,Sep17,continuous,p_rad_s,42,0.47031756334846286
Stabilized,sustained,45,Sep17,continuous,position_m,17,0.37763276197898393
Stabilized,sustained,45,Sep17,continuous,position_m,23,0.41031930951646
Stabilized,sustained,45,Sep17,continuous,position_m,42,0.3879688226941506
Stabilized,sustained,45,Sep17,continuous,q_rad_s,17,0.30307033943369766
Stabilized,sustained,45,Sep17,continuous,q_rad_s,23,0.35423986051018663
Stabilized,sustained,45,Sep17,continuous,q_rad_s,42,0.31174721565566216
Stabilized,sustained,45,Sep17,continuous,r_rad_s,17,0.19713867145237765
Stabilized,sustained,45,Sep17,continuous,r_rad_s,23,0.18487602118983879
Stabilized,sustained,45,Sep17,continuous,r_rad_s,42,0.19337259197800327
Stabilized,sustained,45,Sep17,continuous,roll_deg,17,5.363448558966537
Stabilized,sustained,45,Sep17,continuous,roll_deg,23,5.0351065589032284
Stabilized,sustained,45,Sep17,continuous,roll_deg,42,5.3409042065140975
Stabilized,sustained,45,Sep17,continuous,velocity_m_s,17,0.6640110864394433
Stabilized,sustained,45,Sep17,continuous,velocity_m_s,23,0.7400913374408736
Stabilized,sustained,45,Sep17,continuous,velocity_m_s,42,0.6914628004851083
Stabilized,sustained,45,Sep17,local100ms,attitude_deg,17,1.4686654881271435
Stabilized,sustained,45,Sep17,local100ms,attitude_deg,23,1.45525380805875
Stabilized,sustained,45,Sep17,local100ms,attitude_deg,42,1.5285523225984912
Stabilized,sustained,45,Sep17,local100ms,body_rate_rad_s,17,0.5486439878887547
Stabilized,sustained,45,Sep17,local100ms,body_rate_rad_s,23,0.5405710380246479
Stabilized,sustained,45,Sep17,local100ms,body_rate_rad_s,42,0.523629369734355
Stabilized,sustained,45,Sep17,local100ms,p_rad_s,17,0.4443525600894535
Stabilized,sustained,45,Sep17,local100ms,p_rad_s,23,0.4391040848212548
Stabilized,sustained,45,Sep17,local100ms,p_rad_s,42,0.42721336838129265
Stabilized,sustained,45,Sep17,local100ms,position_m,17,0.019099144234867388
Stabilized,sustained,45,Sep17,local100ms,position_m,23,0.019263167157030647
Stabilized,sustained,45,Sep17,local100ms,position_m,42,0.01881432624787868
Stabilized,sustained,45,Sep17,local100ms,q_rad_s,17,0.2818341876470149
Stabilized,sustained,45,Sep17,local100ms,q_rad_s,23,0.2731209980006388
Stabilized,sustained,45,Sep17,local100ms,q_rad_s,42,0.25730020133812553
Stabilized,sustained,45,Sep17,local100ms,r_rad_s,17,0.1285011053230985
Stabilized,sustained,45,Sep17,local100ms,r_rad_s,23,0.13623228343560229
Stabilized,sustained,45,Sep17,local100ms,r_rad_s,42,0.1355641884227053
Stabilized,sustained,45,Sep17,local100ms,roll_deg,17,1.0607371236199326
Stabilized,sustained,45,Sep17,local100ms,roll_deg,23,1.0644669981501929
Stabilized,sustained,45,Sep17,local100ms,roll_deg,42,1.1839838728328484
Stabilized,sustained,45,Sep17,local100ms,velocity_m_s,17,0.14782791802230041
Stabilized,sustained,45,Sep17,local100ms,velocity_m_s,23,0.1506249587592195
Stabilized,sustained,45,Sep17,local100ms,velocity_m_s,42,0.1520022673838787
Stabilized,sustained,45,Sep7,continuous,attitude_deg,17,6.54737980048408
Stabilized,sustained,45,Sep7,continuous,attitude_deg,23,6.474811536882907
Stabilized,sustained,45,Sep7,continuous,attitude_deg,42,6.431761670475791
Stabilized,sustained,45,Sep7,continuous,body_rate_rad_s,17,0.6233825166066849
Stabilized,sustained,45,Sep7,continuous,body_rate_rad_s,23,0.6116444313024959
Stabilized,sustained,45,Sep7,continuous,body_rate_rad_s,42,0.6169225636019454
Stabilized,sustained,45,Sep7,continuous,p_rad_s,17,0.5323666501976402
Stabilized,sustained,45,Sep7,continuous,p_rad_s,23,0.5213590403059106
Stabilized,sustained,45,Sep7,continuous,p_rad_s,42,0.5380610882191752
Stabilized,sustained,45,Sep7,continuous,position_m,17,0.5548073247786928
Stabilized,sustained,45,Sep7,continuous,position_m,23,0.5561463359788307
Stabilized,sustained,45,Sep7,continuous,position_m,42,0.5548096050615118
Stabilized,sustained,45,Sep7,continuous,q_rad_s,17,0.27863213196278164
Stabilized,sustained,45,Sep7,continuous,q_rad_s,23,0.27143043622667296
Stabilized,sustained,45,Sep7,continuous,q_rad_s,42,0.25189865527066957
Stabilized,sustained,45,Sep7,continuous,r_rad_s,17,0.15588603938345708
Stabilized,sustained,45,Sep7,continuous,r_rad_s,23,0.15421640873186448
Stabilized,sustained,45,Sep7,continuous,r_rad_s,42,0.15416663117526544
Stabilized,sustained,45,Sep7,continuous,roll_deg,17,4.844207157322599
Stabilized,sustained,45,Sep7,continuous,roll_deg,23,4.462480299214002
Stabilized,sustained,45,Sep7,continuous,roll_deg,42,4.688244342003495
Stabilized,sustained,45,Sep7,continuous,velocity_m_s,17,0.714932414836364
Stabilized,sustained,45,Sep7,continuous,velocity_m_s,23,0.7056989060800024
Stabilized,sustained,45,Sep7,continuous,velocity_m_s,42,0.7118480670917039
Stabilized,sustained,45,Sep7,local100ms,attitude_deg,17,1.4635556557467124
Stabilized,sustained,45,Sep7,local100ms,attitude_deg,23,1.448755704072779
Stabilized,sustained,45,Sep7,local100ms,attitude_deg,42,1.455523067721264
Stabilized,sustained,45,Sep7,local100ms,body_rate_rad_s,17,0.5937078678696542
Stabilized,sustained,45,Sep7,local100ms,body_rate_rad_s,23,0.5793245834150098
Stabilized,sustained,45,Sep7,local100ms,body_rate_rad_s,42,0.5802500508605175
Stabilized,sustained,45,Sep7,local100ms,p_rad_s,17,0.529776799898237
Stabilized,sustained,45,Sep7,local100ms,p_rad_s,23,0.5180606804459033
Stabilized,sustained,45,Sep7,local100ms,p_rad_s,42,0.5160737454953019
Stabilized,sustained,45,Sep7,local100ms,position_m,17,0.04736676925900556
Stabilized,sustained,45,Sep7,local100ms,position_m,23,0.047167153934569175
